Illumicode,N,Mean GRN,Dev GRN,Mean RED,Dev RED
10040,26,5648,764,272,135
10128,31,223,107,1147,245
10193,31,6937,1531,4861,951
10343,27,11056,1974,285,86
10360,35,702,202,11377,1933
10376,34,3064,1079,361,176
10379,27,218,75,173,95
10402,24,277,136,980,370
10470,41,5121,1067,2813,685
10471,28,331,104,2142,526
10592,28,288,120,4919,981
10609,36,951,309,3104,543
10647,31,2896,618,1323,354
10670,24,866,230,3373,720
10711,21,1276,439,4906,726
10717,29,966,336,981,207
10767,30,777,220,8564,2170
20091,29,344,154,6249,1366
20114,39,344,139,3464,851
20128,21,278,134,201,56
20435,40,3841,813,1846,437
20440,31,464,202,213,85
20477,32,1923,851,2420,645
20669,21,7876,1281,242,65
20678,28,13767,2677,320,115
20682,20,3204,834,261,105
20692,36,7146,1618,328,133
20730,34,5194,1173,3883,785
20747,32,295,147,194,78
50056,22,3512,719,1401,458
50114,33,2344,629,194,79
50131,25,881,215,9047,1813
50132,27,841,273,9602,2737
50136,24,712,229,1060,350
50138,35,2586,728,189,98
50167,35,6509,1978,382,182
50296,27,548,207,2576,685
50332,19,5899,1332,5320,827
50356,33,475,172,11967,1317
50370,17,282,126,139,40
50373,23,6327,896,235,84
50440,30,201,99,225,120
50497,33,248,104,885,351
50543,44,860,242,9304,1219
50706,30,498,157,4406,855
50750,28,901,227,1890,302
50767,23,4346,880,188,95
60053,25,256,90,2268,743
60102,25,12912,1845,252,78
60138,36,526,166,5698,1588
60148,29,212,83,179,102
60184,26,266,100,6604,1267
60209,32,8945,1747,226,80
60358,14,4323,643,3176,518
60373,29,952,244,235,80
60463,22,10991,3097,2790,754
60551,18,646,193,225,125
60554,32,302,112,3967,747
60653,22,1264,324,543,189
60692,27,3396,779,24090,3076
70025,20,2402,512,2218,523
70059,27,6484,903,5335,693
70167,31,4726,915,10469,1593
70273,22,5834,1392,206,94
70286,38,4941,1053,1628,516
70364,22,9086,1879,9411,1466
70370,26,224,84,4319,729
70379,27,642,164,3897,1018
70392,28,3225,969,1795,658
70424,24,194,92,148,58
70440,37,6774,1306,4449,684
70441,24,2819,783,829,220
70452,28,6242,1133,247,104
70465,37,266,83,7708,1342
70471,27,2616,719,4111,942
70608,36,7671,1610,5095,947
70750,26,7775,1515,8104,1350
70753,28,312,104,148,64
110079,18,2926,929,134,56
110082,31,497,222,259,137
110142,29,7058,1252,7543,1104
110201,23,3205,781,1617,510
110296,28,262,115,3585,1250
110403,19,2376,398,9789,1555
110445,40,444,168,3000,757
110477,38,740,225,5158,1097
110500,38,6876,1184,260,141
110626,35,335,152,3441,708
110678,26,7105,1721,860,274
110709,25,530,164,797,246
110739,33,329,132,2657,884
110746,37,519,169,5274,815
110767,29,12959,3470,332,110
130044,42,610,215,837,359
130121,43,7552,1206,3734,639
130128,31,3531,980,591,288
130196,41,7526,1325,182,82
130224,13,4719,1245,242,101
130274,25,5611,1026,212,62
130341,32,1063,339,357,138
130373,33,4581,708,4810,742
130402,38,297,110,5919,731
130414,31,3511,775,1660,388
130471,25,4941,1221,751,246
130626,28,1690,284,2137,457
130747,21,6240,1278,2941,476
130754,34,164,73,141,70
130762,24,5505,1739,432,186
130768,32,852,353,151,60
150070,30,4293,841,180,74
150152,29,5960,1776,1355,386
150162,27,3804,1257,1238,647
150164,30,8051,1758,2769,655
150349,32,2665,617,215,102
150427,29,1993,653,1281,469
150438,25,242,146,180,69
150484,37,3391,693,12436,1819
150500,27,251,142,739,217
150600,32,303,124,6945,1685
150682,30,306,110,1285,411
150722,31,5870,1575,280,120
160022,39,10174,2257,6522,1193
160064,40,778,228,8906,1883
160068,27,4350,589,6894,939
160114,33,210,84,1083,404
160131,20,1133,252,287,117
160139,31,380,115,3706,711
160168,27,1071,472,397,134
160253,30,1539,409,4648,989
160356,29,344,118,2340,577
160468,24,276,103,1373,572
160707,31,4441,806,218,89
240047,37,6364,1229,8472,1103
240056,26,1002,249,170,71
240093,33,610,243,14257,1479
240136,27,4162,1576,257,122
240138,30,5986,1103,286,118
240220,26,410,178,182,89
240301,27,4973,795,5792,1130
240332,27,2947,809,243,152
240408,28,9620,1831,395,158
240440,33,306,125,356,194
240519,24,7060,1407,266,97
240609,28,8617,1611,1234,465
240703,40,8718,2233,264,117
240739,24,126,79,127,67
270019,30,1923,634,168,91
270025,26,263,118,2351,607
270064,18,2569,564,211,101
270241,16,3511,827,155,75
270296,27,6435,943,233,83
270370,27,431,203,265,110
270427,39,320,122,2068,527
270497,30,8089,1396,212,92
270528,28,278,114,202,97
270553,33,4409,1168,546,309
270678,31,3347,488,207,90
290010,25,214,111,2053,770
290019,41,2843,593,220,95
290040,31,5877,1309,7064,1273
290093,31,405,169,6117,1397
290095,29,8733,1398,274,99
290113,24,4001,744,781,277
290128,33,5502,881,223,76
290301,23,1196,265,3158,414
290332,34,288,95,4889,862
290392,35,8305,1542,38242,5249
290427,28,9402,1837,3366,928
290452,29,3518,974,2942,753
290546,30,3694,775,187,68
290553,29,276,133,2492,497
290593,28,340,133,2685,580
290685,31,588,185,10744,1334
290709,24,191,106,191,85
360066,25,1573,377,563,165
360086,29,437,190,818,282
360152,33,4485,1170,1174,390
360161,37,4173,1244,1335,456
360189,23,277,85,4471,1160
360209,29,1094,411,237,130
360224,32,4186,982,260,138
360241,31,207,88,1055,449
360291,30,256,94,1781,510
360309,22,6504,1216,215,81
360377,33,7569,1433,2767,636
360397,41,17435,4190,999,348
360398,30,344,121,228,106
360403,35,588,192,5854,1399
360441,28,247,81,2407,505
360450,30,228,139,205,103
360458,32,189,108,432,184
360474,32,5825,1459,238,105
360519,32,3261,874,12223,2523
360537,30,11938,2859,362,128
360541,33,4225,1044,206,103
360564,35,2037,549,4801,958
360639,21,1368,305,972,326
360671,36,1056,291,14303,1882
380047,40,225,98,602,269
380059,34,374,139,3228,794
380102,30,1190,256,199,71
380189,41,8666,1823,212,85
380315,37,3083,797,8934,1861
380328,24,6865,1509,231,68
380398,27,2075,512,1200,368
380482,26,2845,692,237,103
380519,22,3001,635,285,72
380563,36,431,160,170,59
380626,24,523,201,2681,475
380674,22,140,74,144,98
380681,31,3694,846,6032,1405
430026,28,373,174,2251,442
430092,35,583,197,959,266
430152,31,3260,1229,1242,403
430196,34,2636,678,4572,913
430242,23,11285,2956,415,129
430324,31,5440,832,5187,795
430390,26,7890,2090,339,142
430400,30,247,107,3776,696
430402,35,837,214,9146,1687
430414,41,14730,2360,408,119
430452,27,423,148,5240,1188
430519,25,4335,744,3787,756
430634,19,449,151,218,118
430647,24,2831,727,1429,358
430736,32,240,132,1326,407
430750,23,398,120,3618,775
430753,37,2846,751,364,138
450020,30,4538,995,195,82
450022,24,796,272,4665,824
450095,27,462,172,1083,508
450097,31,5468,1278,3688,995
450132,24,2297,498,178,69
450162,29,2969,666,168,57
450195,29,336,129,1814,657
450202,21,6265,961,5235,893
450253,23,6247,1372,216,90
450411,37,6701,1249,241,88
450494,37,16390,4170,4236,1054
450538,27,183,77,187,77
450608,22,278,96,2132,642
450653,46,215,98,2004,586
450687,36,2553,556,6211,1208
450731,22,7981,1255,210,104
450746,30,2766,669,434,131
450768,33,9813,2444,4004,911
460014,33,7684,1309,8581,1234
460112,17,318,91,144,81
460148,32,277,152,194,117
460180,30,7037,1617,1290,384
460189,42,274,126,1356,407
460242,19,390,165,2276,511
460278,29,2996,855,1604,440
460324,31,12539,2588,357,121
460379,31,431,152,1404,550
460398,27,236,95,2278,648
460452,26,7832,1918,308,176
460523,31,1154,395,2392,575
460528,37,4849,1138,11357,1451
460544,29,8374,1469,235,87
460577,28,2301,639,1387,315
460615,33,1682,466,207,106
460632,37,9389,1288,4462,754
460681,31,414,139,5767,899
460750,21,295,98,210,110
460753,40,213,113,166,69
510064,36,708,171,4554,920
510068,29,215,126,173,69
510113,34,3943,961,15468,3104
510156,42,8279,1935,275,127
510168,30,2641,614,4794,935
510202,26,209,112,387,120
510204,33,467,126,2225,700
510278,20,457,106,6072,832
510296,32,6923,1606,4110,821
510367,32,7802,1801,260,85
510470,30,1413,409,962,321
510538,27,4840,1311,5214,1339
510546,30,7063,1670,234,93
510563,28,249,140,445,159
510601,44,754,280,476,247
510646,23,327,135,2755,1007
510672,33,9937,2021,1457,395
510711,45,339,135,1970,557
510736,37,5304,1601,349,172
520092,29,4543,809,3187,620
520192,31,10646,1993,350,147
520202,28,5457,1326,1498,396
520373,30,5251,836,209,78
520433,36,269,95,2706,546
520487,27,2342,561,263,166
520541,39,1550,491,4729,1101
520563,17,4286,1177,169,62
520592,20,333,90,1659,497
520626,31,682,206,237,130
540017,31,210,67,463,230
540048,34,11724,2484,1742,350
540168,29,3723,1202,1478,664
540181,19,471,105,2775,714
540192,33,308,126,4290,854
540193,26,3332,738,168,79
540242,31,11722,1854,2009,478
540296,28,411,143,188,105
540561,27,1641,248,166,99
540600,17,270,149,163,61
540609,35,6646,1895,15833,2598
540671,36,8572,1793,275,117
540681,28,6653,1391,308,125
540731,31,3963,961,1083,284
540739,27,1802,407,9724,1504
540743,22,1459,398,1327,429
580010,24,224,101,153,57
580148,34,4027,1145,169,80
580164,24,270,114,1338,317
580189,29,7050,1882,1156,399
580324,23,224,147,185,72
580332,31,10806,1944,234,101
580338,36,347,167,2123,710
580358,25,8847,1227,295,87
580468,18,5843,959,224,84
580474,29,10001,3179,393,193
580707,32,4508,1109,222,105
580725,32,15395,2906,1895,557
580746,26,244,130,1059,362
610072,28,797,198,256,92
610110,26,1441,419,7572,1452
610195,30,7803,2005,1055,362
610220,15,4226,1162,1713,465
610332,24,715,175,9310,1239
610343,16,325,103,1061,201
610433,33,885,230,9338,1115
610437,24,549,194,3421,1026
610484,18,218,112,161,64
610541,33,277,80,6533,1127
610594,38,567,194,5563,975
610598,17,283,149,191,80
610681,30,190,62,231,98
610722,21,208,102,512,161
610735,24,3058,655,3302,656
630021,31,170,93,1214,245
630047,30,237,92,167,89
630154,32,305,107,6346,928
630292,37,6691,1581,354,188
630433,30,8179,1820,269,96
630537,26,11396,2805,922,351
630541,32,211,109,170,71
630639,28,15874,3134,2861,710
630689,26,581,275,4205,1787
630717,40,359,156,16878,2370
630735,33,670,249,4014,1333
650139,22,2949,559,3386,985
650242,22,5732,1495,4363,1027
650292,33,255,111,1881,697
650315,29,201,97,472,242
650372,26,223,98,149,78
650468,22,4632,1566,173,87
650546,30,703,226,183,86
650554,24,268,156,181,74
650601,27,3223,484,1824,481
650725,32,445,165,9647,1631
650762,32,7317,1661,2027,388
670053,26,199,82,169,75
670075,29,1429,392,11095,1906
670138,19,3358,575,2370,485
670240,21,516,138,169,79
670324,18,962,331,280,127
670341,42,243,117,3295,753
670368,25,5102,1199,222,102
670369,21,4703,1587,256,94
670386,27,8144,1948,260,133
670400,24,618,104,2773,536
670497,23,163,67,1761,403
670598,18,147,107,257,113
670711,30,306,149,5708,1487
730047,27,668,211,5771,1139
730088,34,7691,1540,1549,367
730093,34,300,89,3733,816
730102,27,2137,593,188,79
730154,29,2169,628,6916,1955
730204,24,269,100,3492,639
730300,21,977,205,445,187
730360,25,5290,944,5270,1014
730367,27,3590,663,6340,1029
730369,31,9068,1435,331,144
730400,38,4618,820,216,101
730414,29,167,85,183,73
730470,28,4074,1140,1783,523
730477,30,5702,1238,616,257
730484,42,6667,1242,245,92
730546,22,223,96,1742,506
730561,36,9308,1588,300,112
730577,28,2696,753,1442,654
730692,28,3566,912,167,80
730743,31,165,96,886,361
770037,26,2169,522,227,121
770100,12,398,126,2228,758
770161,24,8651,990,268,95
770280,30,442,178,5207,1416
770408,30,2878,689,176,93
770411,28,209,113,193,87
770438,21,407,156,207,97
770458,26,363,142,6101,669
770605,42,504,143,4420,976
770674,40,7384,1374,1182,309
770689,23,6138,1423,1275,438
770725,17,10172,2337,273,96
770762,33,15308,2469,17181,2178
780041,41,8583,1691,417,119
780093,36,2826,692,12608,2289
780154,22,151,53,182,109
780195,31,2112,559,892,352
780228,35,5719,1172,2394,346
780431,42,6545,1172,247,98
780433,31,6885,1597,2567,743
780445,34,5011,991,23941,3660
780500,23,6958,1791,7733,1318
830017,19,3464,888,167,65
830070,23,1940,529,491,145
830091,31,323,139,9090,1552
830102,33,267,133,164,79
830184,37,6805,1472,243,111
830228,21,210,94,864,282
830326,17,8457,1193,235,82
830465,35,15395,3157,14777,2797
830482,25,239,81,1898,482
830519,30,6557,1483,305,163
830592,45,7543,1572,256,102
830601,21,627,217,6446,1401
830609,44,648,192,13782,2129
830630,27,453,157,774,275
830730,28,284,84,961,360
840037,40,4802,1041,2240,545
840209,20,8972,1873,8386,1138
840411,33,250,115,1242,305
840437,27,2390,885,7400,1785
840475,26,6776,1278,3786,941
840484,33,4419,745,1738,354
840543,23,1481,516,231,78
840612,24,8286,551,2087,381
840670,30,4344,1070,27634,3738
840739,15,6211,596,152,69
870019,26,4890,1156,749,296
870110,32,395,139,8319,1314
870121,28,8654,1528,387,160
870162,31,4846,822,213,84
870184,39,8904,1346,266,126
870253,32,179,62,392,113
870259,31,4467,1086,214,86
870270,30,11089,2269,321,126
870324,25,408,132,1594,388
870382,32,2147,455,148,62
870435,20,179,110,185,57
870437,41,12454,2381,21834,2536
870458,31,362,149,385,167
870482,23,183,86,177,85
870600,25,401,111,221,106
870709,29,516,118,2231,473
870731,34,7063,2097,222,101
940164,26,299,115,4795,846
940184,38,4148,1061,4598,1048
940189,40,1926,530,605,257
940202,25,284,135,1227,381
940292,36,4867,843,1919,488
940315,27,11862,1890,257,78
940358,31,338,130,4194,965
940470,38,8777,1648,241,112
940474,31,7465,1722,2346,797
940619,31,411,175,2635,751
940671,27,835,259,6720,1049
940681,26,1044,234,172,90
940711,36,4858,1002,223,87
990121,36,1343,415,3910,997
990379,25,216,91,180,104
990446,23,194,94,305,157
990520,32,7901,1603,294,103
990615,29,6344,1642,214,79
990730,30,226,107,285,113
1010128,26,4711,823,2618,384
1010129,29,4240,972,4572,1000
1010136,29,3387,762,3923,825
1010139,19,3378,808,6961,2045
1010161,25,4961,936,253,105
1010180,31,5371,1374,270,88
1010202,18,246,117,139,77
1010288,32,7914,1440,328,122
1010349,28,263,154,2126,486
1010372,11,4315,698,417,158
1010382,36,237,103,857,338
1010392,28,5128,1271,221,101
1010403,28,3924,887,2101,554
1010482,22,252,109,468,153
1010600,30,347,143,691,132
1010605,27,893,253,3672,650
1010674,23,225,62,2246,529
1010747,33,1116,354,7782,1507
1030022,22,4543,740,6125,763
1030068,25,2575,801,2075,786
1030093,27,215,98,882,346
1030102,33,615,243,2803,683
1030187,37,356,182,3567,556
1030193,25,235,128,2282,572
1030288,24,1251,383,5604,1448
1030296,39,1994,695,635,222
1030333,32,2537,560,2142,522
1030372,33,5376,1276,182,68
1030373,36,7777,1827,258,97
1030482,33,258,130,1365,429
1030537,28,10235,2343,397,175
1030554,22,3650,946,210,92
1030736,10,230,117,503,318
1050025,42,4684,1129,217,76
1050100,28,6774,1437,294,136
1050132,37,5860,1490,203,92
1050280,33,277,107,1006,293
1050296,24,8436,1622,212,58
1050333,25,8058,2084,336,112
1050347,26,402,126,4111,863
1050402,38,329,120,9105,1660
1050470,24,426,158,153,49
1050593,43,2719,571,5744,1033
1050609,26,1516,300,167,75
1050681,37,10424,1387,280,99
1050687,18,211,112,834,188
1050736,33,3442,1004,239,117
1050746,26,2743,467,278,137
1070040,25,4087,1021,2138,534
1070044,34,8046,1646,253,107
1070048,28,4567,839,267,140
1070053,26,5775,1346,1175,325
1070070,30,507,216,4789,1288
1070100,22,5921,1287,214,74
1070204,36,1210,324,797,244
1070241,25,168,84,1158,275
1070286,32,487,166,6675,1363
1070356,32,3525,878,5960,1171
1070369,24,8456,1482,293,134
1070373,28,247,97,1799,716
1070411,20,6323,1550,313,86
1070446,35,6023,1209,254,113
1070474,32,1864,363,215,101
1070475,35,3549,940,5673,974
1070543,30,5190,957,237,96
1070605,36,3392,1006,179,96
1070707,15,242,127,163,84
1070717,32,6321,1447,264,124
1070725,22,248,121,358,103
1110064,20,258,135,122,41
1110066,29,478,126,3566,604
1110072,33,259,131,151,67
1110082,31,230,110,176,49
1110114,35,6582,1230,1255,391
1110131,26,6110,1150,203,57
1110181,20,303,138,1719,277
1110292,45,1001,419,3749,811
1110372,28,351,125,4810,713
1110440,26,2715,665,195,94
1110441,34,2685,752,1306,512
1110564,24,2149,703,163,94
1110719,30,368,129,3595,527
1170040,20,200,83,349,155
1170066,33,1505,479,754,312
1170086,27,283,106,2379,597
1170189,30,6933,1370,341,142
1170360,31,321,120,2144,632
1170441,24,229,91,2244,609
1170537,30,4078,930,3846,1035
1170538,37,4761,1278,2649,829
1170608,27,278,146,158,104
1170634,31,6511,1600,710,389
1170646,30,3161,827,207,94
1170707,33,900,311,2974,643
1170717,26,654,193,211,102
1170731,30,1913,378,221,102
1190070,43,4791,1566,198,86
1190152,20,3806,794,527,135
1190292,26,4964,661,825,218
1190333,26,7162,1785,1433,388
1190370,27,8496,1304,7501,1246
1190450,31,6146,1381,250,124
1190538,33,6408,1303,265,111
1190609,28,3633,858,204,66
1190709,33,8461,1748,251,103
1230021,34,4256,1040,1077,346
1230044,20,192,73,1279,521
1230048,46,294,92,1156,385
1230148,23,148,86,716,267
1230164,36,8078,2024,2764,695
1230170,31,211,100,808,349
1230201,29,446,220,922,318
1230270,32,3116,647,1733,559
1230368,35,5131,1333,2214,450
1230491,28,219,140,980,438
1230554,28,7165,1320,201,84
1230594,17,987,330,201,88
1230630,40,2146,538,2505,659
1230725,29,2000,504,10940,1789
1230731,39,2552,640,182,81
1240040,34,12674,2372,504,186
1240064,30,496,182,3641,737
1240086,33,14421,3267,2376,511
1240220,41,3316,942,1572,470
1240300,30,5859,1365,213,86
1240424,37,4663,1218,3844,586
1240427,28,5689,1224,6313,817
1240435,28,412,178,575,221
1240482,38,10653,2138,414,159
1240524,34,307,187,208,94
1240546,25,3367,710,415,193
1240605,20,227,79,146,45
1260017,35,228,84,178,69
1260025,38,251,105,8783,1667
1260026,37,8588,1625,6340,1310
1260068,26,7295,1620,5608,1252
1260091,27,9796,2340,219,96
1260121,25,206,92,155,90
1260187,33,5637,1371,220,99
1260253,30,3594,898,337,161
1260327,31,449,113,7934,1027
1260370,28,3908,976,244,94
1260392,36,3624,937,23141,4000
1260414,36,8694,1510,15396,1893
1260424,27,212,133,175,97
1260463,26,11965,2790,1519,407
1260477,33,10537,1974,339,114
1260537,19,2021,605,499,204
1260722,32,2931,958,211,96
1300020,27,5484,1744,3796,1184
1300040,25,262,157,970,357
1300041,19,621,220,214,98
1300059,32,190,101,3288,567
1300086,27,452,109,181,77
1300255,29,2725,866,208,77
1300327,31,1403,436,183,95
1300372,32,3611,1040,227,88
1300519,17,1507,432,444,153
1300544,27,7577,1490,296,80
1300553,27,481,215,4213,1232
1300609,26,8884,1742,261,115
1300689,21,953,251,1288,647
1340014,32,254,100,2020,544
1340025,36,319,143,1126,341
1340037,29,6684,1924,2140,346
1340041,25,336,135,4383,901
1340088,35,443,144,7647,1333
1340167,24,6987,1035,258,98
1340327,24,6910,1909,9391,2831
1340360,29,5933,1340,264,133
1340471,22,222,100,190,99
1340487,26,418,190,725,293
1340626,17,672,118,789,188
1340678,39,3677,965,6609,1143
1340725,27,435,116,198,95
1400053,37,314,128,9542,1638
1400056,42,664,195,4524,644
1400059,30,7751,2101,275,115
1400064,27,672,223,10132,2708
1400070,28,4496,1131,220,57
1400112,31,1944,716,4736,1039
1400121,28,9614,1634,522,161
1400154,35,4740,1372,192,83
1400181,40,216,98,196,125
1400255,38,864,239,7958,1372
1400333,30,276,132,2078,511
1400360,28,286,119,4363,1509
1400373,25,1980,548,182,77
1400474,34,315,132,2428,601
1400482,25,252,107,1663,360
1400554,30,896,301,519,199
1400592,23,1711,293,192,85
1400609,38,1642,410,843,297
1400626,34,254,95,4954,1132
1400634,22,397,91,1119,434
1410025,29,10438,1818,259,93
1410079,16,898,279,152,69
1410095,37,10787,2205,282,92
1410112,25,235,114,567,193
1410113,25,444,158,167,78
1410128,31,6726,1283,20859,2509
1410168,22,264,108,1618,483
1410192,28,192,81,505,185
1410246,35,8030,1507,4315,904
1410332,36,11155,2862,508,194
1410408,27,235,106,2103,535
1410452,31,546,202,3455,825
1410471,24,497,159,402,185
1410500,31,5563,856,274,94
1410519,20,6291,1240,778,368
1410600,34,507,215,2763,612
1410630,27,805,236,197,113
1410646,23,306,123,1180,558
1410722,34,307,99,4547,695
1410743,31,11536,2137,11926,1713
1430044,38,2644,777,8722,1907
1430048,30,6356,1203,2222,394
1430059,27,8605,1766,4519,944
1430093,30,3665,999,497,241
1430148,16,8512,1946,3773,1037
1430154,28,556,175,8967,1482
1430209,25,525,139,1369,498
1430341,33,383,153,1890,560
1430390,22,191,74,1173,278
1430427,21,355,127,4443,1143
1430500,26,7486,1955,2040,754
1430523,34,224,113,3227,638
1430538,32,348,154,2499,776
1430608,25,250,107,5141,842
1430639,37,1359,341,1133,403
1430689,36,209,122,155,73
1440064,24,248,119,1440,547
1440102,13,181,80,973,224
1440112,32,200,131,212,66
1440253,28,251,107,2225,431
1440328,23,319,88,6838,1222
1440356,34,3774,1163,618,291
1440424,26,3981,955,668,260
1440475,29,231,111,162,63
1440564,25,2212,481,2268,589
1440603,33,1240,444,330,145
1440619,31,6044,1166,287,111
1440736,20,5234,875,248,97
1440747,29,6319,1698,1875,494
1450189,30,248,93,268,133
1450215,31,5971,1392,3500,955
1450273,27,3527,848,213,76
1450278,29,5306,1041,247,101
1450307,29,4102,1016,2590,590
1450373,42,7195,1491,276,106
1450398,26,2512,492,222,115
1450687,30,5241,834,257,108
1450730,36,6759,1133,329,139
1450735,33,269,122,4669,907
1470037,35,4245,887,221,92
1470114,37,7162,1606,2832,873
1470167,39,362,146,208,133
1470228,32,5729,1391,186,91
1470292,25,1404,467,2698,635
1470349,25,214,90,217,88
1470392,27,5657,1426,3115,684
1470397,29,8528,1938,303,134
1470538,32,413,104,2892,665
1500021,23,2918,804,7831,1658
1500128,22,1625,481,735,276
1500138,39,243,95,303,113
1500164,25,259,128,2348,797
1500170,24,305,119,755,199
1500240,24,573,167,2956,1039
1500546,18,268,128,2585,989
1500554,31,560,211,149,69
1500646,26,264,116,3413,920
1500689,28,10506,1176,337,134
1500743,34,8607,1812,4926,829
1500750,22,2545,814,193,94
1510025,36,10349,2415,269,122
1510026,31,6524,1223,424,126
1510040,30,11321,1921,272,130
1510161,27,5021,910,6922,1521
1510176,43,2768,542,282,115
1510220,24,3124,924,9415,1538
1510246,32,275,107,2279,620
1510296,24,249,78,3501,923
1510349,37,3016,534,192,100
1510360,30,294,149,2223,511
1510400,35,194,113,261,109
1510403,31,1435,505,142,71
1510463,27,3049,651,2479,580
1510468,32,1644,550,164,84
1510577,28,680,204,5447,1356
1510685,30,235,118,1455,336
1510722,31,3497,792,239,124
1510725,30,1251,332,641,219
1570010,31,4305,1114,4723,1069
1570066,30,1602,434,2215,855
1570070,37,3049,674,251,126
1570138,29,2007,565,945,318
1570142,34,160,112,162,103
1570154,28,254,107,1189,493
1570192,30,1197,381,799,296
1570209,25,504,172,918,351
1570286,29,304,104,2992,773
1570288,36,562,149,3723,682
1570291,31,407,116,179,100
1570296,24,206,107,1297,334
1570364,30,327,146,2972,804
1570376,24,290,104,1596,339
1570468,35,8684,1968,275,132
1570470,42,3863,937,2294,527
1570537,38,353,151,2779,687
1570630,26,390,159,10659,1732
1570685,31,317,142,3504,843
1570768,24,3555,830,172,72
1580014,29,8519,1885,250,88
1580047,28,4271,1129,1677,322
1580048,44,279,115,3490,811
1580068,27,5879,1815,1835,684
1580121,23,214,91,427,161
1580154,35,248,114,2399,550
1580189,26,3617,1059,4979,1433
1580326,23,5015,941,405,143
1580328,36,4611,1066,2005,472
1580356,24,15139,2661,8357,1689
1580382,31,4665,871,215,108
1580538,25,821,155,5390,1338
1580609,32,10823,2575,233,94
1580634,40,325,140,3396,716
1580672,29,311,123,7385,1023
1580711,35,233,107,173,89
1660022,26,5402,1011,204,53
1660037,28,1598,485,1042,440
1660162,33,8514,1027,216,89
1660195,41,7869,1770,1606,332
1660338,39,836,199,12376,2000
1660427,25,1935,474,6175,973
1660431,35,9067,2191,290,146
1660438,27,5909,1198,607,149
1660451,26,270,113,4380,1037
1660470,36,8082,1580,7064,1103
1660474,23,555,173,1643,506
1660546,40,5938,1115,460,201
1660598,32,3415,934,1213,417
1660603,43,8723,1596,332,137
1660681,37,6985,1563,3600,802
1660685,24,4659,990,3780,568
1660747,34,10354,2042,255,119
1660753,37,5835,1350,2193,594
1690047,24,2153,611,1700,398
1690093,28,1309,563,8356,1575
1690332,20,11509,2346,635,265
1690348,26,6026,1344,207,83
1690379,31,775,185,6021,910
1690390,29,16583,3228,380,113
1690600,35,596,162,11775,1913
1690639,38,214,109,4357,875
1690681,27,232,127,1224,356
1710017,37,334,138,3835,722
1710040,29,214,93,264,129
1710148,23,3327,759,6064,911
1710215,34,8786,2188,5189,1438
1710228,29,9389,2359,218,100
1710301,25,197,74,145,83
1710376,25,334,119,2531,668
1710400,27,233,104,264,90
1710519,28,4201,908,3710,1107
1710609,17,310,95,245,143
1710685,32,6785,1313,255,112
1710687,30,195,102,312,142
1710711,32,883,393,3655,1469
1710739,38,258,112,3153,662
1740022,29,310,122,3909,826
1740040,31,241,97,2206,471
1740093,27,285,163,193,49
1740193,31,441,114,4040,877
1740241,31,11285,2096,8043,1411
1740307,26,421,147,4638,1059
1740392,26,181,92,189,91
1740414,24,729,292,232,104
1740437,36,2860,646,240,124
1740445,40,2716,524,7708,1010
1740528,24,1010,217,8168,897
1740541,33,439,147,2936,822
1740592,30,621,185,391,175
1740731,14,157,72,196,92
1770014,22,761,231,180,61
1770097,34,1881,478,232,114
1770131,32,7448,1729,219,53
1770201,25,271,96,159,75
1770403,40,409,166,356,141
1770484,34,8536,1902,679,283
1770491,29,1283,361,693,217
1770600,30,3282,710,5273,1068
1770612,30,403,153,1407,425
1770672,26,340,148,5032,897
1770768,51,1194,299,5994,993
1780026,29,422,178,420,180
1780079,42,4286,961,2362,535
1780095,15,1881,529,151,53
1780102,27,6644,1578,339,105
1780162,23,405,179,3780,798
1780176,31,4803,1272,208,78
1780224,35,4251,805,2170,443
1780270,33,5189,1322,197,68
1780338,29,4013,1171,223,86
1780369,21,204,81,196,69
1780376,20,446,166,2636,1416
1780411,24,348,150,165,74
1780437,40,8785,1494,425,204
1780445,26,268,90,1607,723
1780553,20,6021,1086,221,63
1780593,32,5414,1487,269,81
1780615,24,300,136,301,114
1780747,30,270,86,3184,639
1780762,30,203,83,1261,412
1820092,30,7680,1205,224,82
1820113,23,579,217,698,307
1820187,24,3660,918,7771,1754
1820241,30,4896,1177,1763,489
1820255,26,678,212,14379,1619
1820273,23,10039,2013,3809,909
1820274,29,478,208,1584,429
1820324,24,330,159,235,106
1820338,25,1057,269,176,84
1820348,27,769,238,6393,909
1820360,28,286,139,664,214
1820372,36,4329,983,231,119
1820414,27,927,298,494,172
1820475,18,4784,1008,201,85
1820487,26,9058,2353,212,95
1820524,28,217,107,5259,1097
1820592,28,3367,545,9699,898
1820603,34,241,126,151,58
1820722,35,6868,1201,943,393
1820739,22,6967,1401,4574,1147
1850010,27,2087,589,727,205
1850070,25,10230,1614,2958,687
1850088,25,170,107,164,84
1850112,24,410,121,3704,794
1850128,45,228,119,183,67
1850168,37,3041,750,919,342
1850240,30,277,98,2779,481
1850291,26,4097,1137,1625,498
1850376,28,851,277,9178,1180
1850392,34,7642,1503,467,226
1850408,24,4627,1293,8187,1252
1850471,35,6068,1393,239,107
1850474,35,5034,703,4679,733
1850537,28,714,185,5118,1211
1850594,20,279,107,1829,303
1850603,21,238,92,3465,516
1850608,21,2325,622,410,160
1850619,30,4431,1289,258,105
