Illumicode,N,Mean GRN,Dev GRN,Mean RED,Dev RED
3890154,33,3781,809,3681,772
3890209,30,9288,1611,7730,1213
3890224,34,304,141,1504,528
3890341,30,236,87,1145,289
3890364,26,9924,2431,386,145
3890367,30,2357,447,10769,1769
3890402,37,1065,367,5929,1426
3890437,31,319,134,2094,637
3890438,37,194,99,262,96
3890538,30,2005,526,1220,248
3890612,25,257,91,1637,670
3890634,21,5122,672,232,84
3890672,35,233,127,1872,583
3890750,35,4421,1121,370,154
3890768,43,290,107,2513,381
3930064,30,184,98,1697,431
3930129,38,5968,1207,251,92
3930132,39,376,124,888,258
3930133,30,754,240,3548,577
3930142,25,1302,351,498,219
3930356,31,231,79,906,315
3930435,32,227,73,392,127
3930438,27,3790,731,192,89
3930451,23,316,96,183,108
3930537,38,6755,1482,241,70
3930600,36,236,104,10599,1705
3930685,36,1929,479,14488,2384
3930709,26,358,133,1818,512
3930736,34,644,175,4431,676
3940095,27,5380,1205,2259,548
3940121,33,1876,363,11252,2173
3940132,35,4965,877,220,113
3940180,28,15045,2769,339,133
3940193,31,182,71,953,326
3940270,39,514,184,241,117
3940315,31,296,100,143,80
3940347,27,2625,476,811,261
3940368,33,5380,1054,450,164
3940386,35,515,177,5862,984
3940523,24,3907,700,275,86
3940524,34,6106,1242,3114,542
3940528,36,2818,771,6857,1576
3940538,40,6131,1410,694,306
3940598,28,6821,1690,213,95
3940647,28,222,88,558,216
3940671,28,227,85,5028,1140
3990010,29,370,142,3160,549
3990092,34,4741,779,169,58
3990113,34,203,86,196,108
3990128,30,332,127,3485,817
3990162,31,2609,775,518,191
3990195,31,232,114,172,82
3990259,40,704,145,5980,1210
3990324,32,272,105,962,353
3990343,35,8759,2021,289,96
3990358,37,373,136,2538,954
3990372,31,2716,698,177,90
3990491,36,842,269,6610,1564
3990521,31,239,101,924,241
3990541,29,190,101,1319,327
3990554,19,5208,1597,226,94
3990608,33,245,105,2586,980
4010068,27,8379,1819,1054,261
4010121,32,3136,614,192,80
4010139,36,1374,332,192,87
4010142,37,3469,837,3434,674
4010176,43,395,167,5269,1008
4010180,37,251,121,3119,653
4010433,36,2598,766,3379,664
4010435,31,205,88,176,95
4010458,26,210,93,198,99
4010484,47,1812,396,14725,2444
4010494,28,227,111,194,74
4010575,30,3938,761,4634,879
4010592,33,5607,1466,733,338
4010603,26,9944,1667,4216,638
4010632,30,9601,2030,277,91
4040204,33,7583,1543,264,123
4040360,23,258,78,1584,285
4040373,27,454,121,5416,878
4040414,28,824,233,168,67
4040435,31,2729,672,598,218
4040437,30,577,147,8202,1032
4040446,26,10578,1702,273,87
4040458,25,200,99,311,117
4040468,36,292,97,195,77
4040482,21,268,108,177,64
4040594,21,232,75,3007,735
4040605,36,7289,1232,6728,1272
4040632,30,9899,2039,3935,845
4040670,41,287,109,5277,1030
4040687,25,4123,1004,766,261
4040707,28,206,81,1497,442
4040725,36,8452,1866,1695,412
4050035,23,465,169,6350,1765
4050066,36,6335,1274,3291,662
4050095,34,7790,1569,2685,639
4050162,23,3957,820,2343,419
4050192,45,217,89,564,183
4050315,35,12737,2388,610,221
4050400,30,951,273,2212,440
4050446,22,6743,1439,2509,629
4050722,32,202,77,1633,469
4050767,33,5781,1221,286,103
4060022,17,275,120,682,264
4060035,26,230,77,1877,397
4060053,34,266,107,11662,1291
4060091,33,229,103,4246,897
4060092,30,246,97,903,278
4060095,25,372,115,6210,1191
4060142,38,394,142,593,166
4060195,30,298,118,10316,2061
4060382,41,1100,285,6872,1203
4060386,20,434,126,3482,794
4060392,28,4301,714,219,88
4060471,32,1426,390,941,285
4060474,23,3179,556,155,60
4060487,28,331,102,130,63
4060553,31,3158,851,189,83
4060575,27,3977,900,701,312
4060735,32,289,102,5264,864
4060768,40,12081,2334,374,139
4070014,29,2029,498,7082,1832
4070040,28,4021,969,198,66
4070088,27,4041,940,823,293
4070136,26,2294,377,1206,439
4070239,32,6802,1354,274,109
4070259,27,1265,323,207,97
4070328,35,171,78,7139,1046
4070333,33,411,117,11882,1399
4070414,30,855,264,320,138
4070441,32,403,130,2180,672
4070484,28,243,80,3994,793
4070673,31,966,322,8335,1439
4120010,40,198,92,354,158
4120040,36,8426,1558,851,371
4120047,24,657,184,10012,1448
4120086,27,527,176,31577,3874
4120131,33,5551,1575,6368,1287
4120156,28,10113,1739,213,94
4120193,35,430,141,4445,961
4120341,32,13421,3112,5451,1331
4120477,25,2820,578,918,259
4120603,34,9858,2486,284,89
4120609,34,226,104,8456,1542
4120626,37,9785,2094,404,155
4120630,27,245,105,5489,843
4120674,32,236,94,3148,648
4120685,33,226,93,984,327
4120743,35,9499,1805,346,123
4150010,33,11825,2676,1818,482
4150041,24,3511,363,1545,400
4150201,28,7467,1149,285,144
4150280,27,6315,1389,229,95
4150368,35,196,83,2297,986
4150398,29,4753,1106,6067,1472
4150424,34,1489,365,557,126
4150468,37,6144,1535,235,99
4150470,30,4698,1270,178,70
4150494,38,1047,263,9550,1496
4150497,28,265,114,1763,673
4150544,36,1612,423,22524,3512
4150575,23,1489,419,496,144
4150632,20,1006,247,801,260
4150634,24,193,77,505,204
4150681,23,1234,301,457,191
4150687,25,615,174,165,75
4200056,29,233,112,357,100
4200064,22,2670,503,724,236
4200121,28,3881,1130,172,58
4200129,33,4592,1158,189,82
4200291,26,3269,634,194,58
4200356,28,346,123,2038,373
4200471,32,13517,2460,375,134
4200523,18,7111,1838,5763,1398
4200768,26,774,247,457,156
4210044,25,208,99,195,98
4210068,29,2717,520,144,73
4210095,31,5909,1021,223,101
4210215,24,358,117,5058,913
4210400,35,6384,1164,3605,787
4210719,38,270,106,1792,396
4210730,33,244,112,289,130
4220068,34,230,80,2082,491
4220091,45,12161,2438,2077,638
4220114,31,10115,2043,240,96
4220129,27,6003,1265,280,99
4220164,19,203,106,4103,891
4220176,28,3180,734,1831,494
4220193,36,8169,1896,212,92
4220195,37,325,118,2546,702
4220202,19,326,93,2760,1022
4220240,25,11459,2599,2086,574
4220246,22,9687,1533,381,160
4220300,18,199,119,169,71
4220632,31,2628,541,1559,435
4220634,25,234,85,152,60
4220709,27,335,149,12521,2546
4220731,22,2146,442,1990,579
4230091,29,5771,1254,1118,225
4230097,34,267,121,5880,1474
4230133,38,3023,779,5028,1023
4230154,24,5342,1057,3784,741
4230195,34,275,85,166,87
4230202,28,692,257,481,230
4230286,36,21337,4448,3426,925
4230309,37,10634,2114,377,122
4230326,32,689,224,597,259
4230341,31,213,72,1487,407
4230348,34,1112,248,215,85
4230504,37,2858,704,165,96
4230544,29,5693,1002,6187,1022
4230673,31,236,82,1688,571
4230767,19,300,95,1395,280
4250020,32,4996,1538,217,89
4250022,35,4196,898,228,110
4250040,32,4212,1047,3081,682
4250041,36,10980,1788,333,85
4250044,31,525,137,3866,751
4250059,25,214,62,154,72
4250097,40,4140,1148,218,93
4250142,43,257,122,1537,416
4250181,33,585,175,161,76
4250196,29,1460,339,19516,2226
4250309,22,353,172,3179,742
4250326,41,10568,1748,278,111
4250327,36,391,102,10214,1698
4250386,32,7042,1469,232,94
4250402,36,399,136,180,73
4250408,26,4774,1206,543,251
4250431,22,261,94,1427,256
4250491,29,288,106,7182,1479
4250600,27,7779,1486,4288,1007
4250630,27,998,289,7699,1873
4250670,37,4721,1373,3139,785
4250703,21,364,123,193,69
4250767,30,8000,1796,1310,402
4260088,30,9892,1655,207,95
4260102,25,4506,862,12749,1572
4260154,32,2996,723,2160,521
4260162,33,4296,967,211,82
4260170,38,5835,1110,3245,521
4260224,25,205,81,199,94
4260228,31,7835,979,6597,1170
4260288,31,248,71,184,70
4260382,26,4693,896,2461,738
4260437,30,7856,1126,225,105
4260484,28,5397,1281,226,129
4260577,45,11371,2294,296,96
4260736,37,4840,802,248,112
4280059,34,344,128,5584,1457
4280095,28,225,93,1540,326
4280162,36,225,84,236,97
4280204,42,6824,1147,214,109
4280242,38,245,113,3624,961
4280270,27,515,167,6199,1268
4280292,25,303,104,2724,485
4280301,27,4292,929,734,234
4280326,29,1023,231,190,55
4280341,30,3862,663,190,90
4280414,31,326,96,8883,1391
4280437,25,194,78,150,82
4280463,31,993,318,8246,1819
4280523,36,6137,1278,4467,836
4280524,30,242,95,610,166
4280725,26,385,131,2407,516
4290091,28,191,89,223,87
4290129,27,234,96,1112,330
4290142,30,190,72,1062,268
4290209,28,2266,447,8626,1402
4290307,27,256,85,6833,843
4290315,36,3359,800,204,90
4290343,28,263,105,1331,338
4290369,25,1659,331,6397,832
4290376,29,308,115,312,175
4290398,23,261,131,2622,709
4290403,41,497,179,218,95
4290438,29,3619,634,186,80
4290471,33,1037,349,2265,698
4290551,36,1188,339,326,114
4290601,31,2042,534,415,188
4290609,30,286,121,281,127
4390022,31,231,92,171,80
4390097,38,7467,1471,279,114
4390114,28,7459,1870,304,145
4390162,36,358,127,5021,1084
4390180,20,235,124,177,75
4390347,19,289,102,1477,324
4390397,26,192,89,365,78
4390441,42,928,231,10109,1707
4390445,26,241,81,2628,574
4390497,25,7909,1463,262,98
4390577,29,374,118,3237,702
4390603,27,186,67,168,80
4390646,27,3306,503,172,74
4390673,28,1863,431,1028,345
4390687,29,1836,466,4878,718
4390717,28,187,99,154,53
4480035,30,299,139,1190,371
4480138,39,3428,813,2530,709
4480152,24,379,120,1338,337
4480196,19,3349,785,132,54
4480228,25,10571,1683,210,75
4480255,36,4075,861,256,111
4480403,36,2950,745,1860,461
4480424,15,3021,735,436,118
4480487,35,4168,1101,5748,1278
4480520,38,4837,1143,174,68
4480546,35,246,122,804,287
4480670,24,617,208,954,334
4480747,36,3945,590,2313,472
4490010,23,1193,449,206,103
4490095,45,368,113,4096,920
4490113,27,516,166,6083,995
4490139,33,310,125,192,87
4490162,47,9877,3213,1266,538
4490192,26,444,140,5826,965
4490255,28,366,79,2643,577
4490315,26,3694,766,178,106
4490364,34,342,114,2595,560
4490427,27,863,310,8660,1435
4490438,37,3055,692,1432,328
4490470,25,229,120,259,105
4490474,35,13907,2970,424,107
4490504,27,219,108,158,83
4490703,35,929,242,324,158
4490706,24,10794,1651,313,105
4490707,32,2404,626,167,69
4490719,33,538,196,178,82
4540079,30,3260,954,169,73
4540095,27,8692,1929,215,87
4540100,26,4471,1094,189,90
4540161,36,1673,403,171,74
4540193,25,232,88,133,49
4540273,34,5471,1998,295,125
4540278,31,1296,313,166,63
4540292,27,7378,996,5494,914
4540328,24,3789,960,197,63
4540332,31,218,102,4162,825
4540561,28,10309,1570,1127,558
4540563,22,5775,1212,176,56
4540682,23,1172,264,726,347
4540685,46,7976,1980,240,96
4540739,35,4856,1086,189,76
4560327,38,292,111,3478,813
4560398,31,5185,1011,207,94
4560440,36,178,101,170,81
4560470,26,294,110,1622,486
4560477,35,363,163,4688,966
4560523,33,191,88,163,95
4560551,27,394,177,4362,789
4560605,18,3214,703,2185,649
4560717,36,7983,1403,9964,1318
4560754,32,6779,1269,281,90
4570075,25,6926,1584,229,78
4570091,35,282,94,2352,554
4570097,25,278,94,1660,322
4570132,33,1424,324,433,144
4570253,41,5195,1468,225,103
4570273,30,1571,482,443,150
4570315,36,6781,1841,436,184
4570368,32,5892,953,235,123
4570397,40,10193,1662,10902,1563
4570433,24,1605,481,710,373
4570437,27,224,91,170,76
4570440,36,7777,1724,224,89
4570446,25,11160,1817,3421,725
4570543,27,350,114,3352,957
4570544,23,6163,1419,323,83
4570593,37,8339,1940,7327,1127
4570609,31,6147,1645,217,90
4570754,25,266,123,1206,326
4590025,31,193,90,628,205
4590093,20,206,89,493,218
4590192,39,7662,1602,8522,1810
4590241,34,192,97,1145,347
4590324,29,3409,706,1155,386
4590332,21,202,113,128,85
4590408,27,2906,983,1126,462
4590437,24,3741,901,184,79
4590463,34,480,109,2808,577
4590470,23,1079,374,479,145
4590639,27,667,149,9550,1475
4590739,38,6891,1161,393,156
4590753,23,1038,244,4203,666
4590754,28,1094,316,726,267
4610010,41,2987,845,7534,1569
4610014,26,159,81,153,73
4610086,23,7379,1642,259,67
4610131,32,427,138,3594,1021
4610148,35,1800,539,2565,618
4610176,25,7537,1066,1823,385
4610201,20,5378,1195,269,148
4610349,24,254,100,213,103
4610379,31,374,135,184,71
4610494,29,12569,1344,354,135
4610577,27,211,102,149,64
4610670,24,1916,415,23882,3379
4610681,37,567,151,16224,2112
4610689,38,339,124,2390,751
4610743,41,9654,1806,296,133
4640047,37,5125,1025,2709,522
4640092,36,4769,701,2984,549
4640100,14,2576,642,184,64
4640132,23,195,52,621,238
4640327,28,346,113,5660,881
4640347,37,4636,1102,3801,877
4640348,32,2901,593,2719,475
4640451,33,14204,2435,7141,1033
4640541,26,2713,632,248,99
4640672,39,19762,4418,10108,1783
4640725,28,414,139,6563,1058
4640730,17,334,90,1408,578
4640750,38,1584,441,1044,356
4670095,37,313,144,2568,647
4670148,32,1289,333,11433,1563
4670343,27,7781,1901,1896,459
4670392,28,296,101,195,77
4670397,29,431,124,3815,988
4670500,30,4808,1119,454,173
4670551,22,2932,732,215,100
4670592,22,8879,1050,216,82
4670639,30,279,98,10514,2010
4670647,27,9430,1803,302,131
4670754,29,3107,733,951,313
4730136,25,323,126,1810,679
4730167,26,227,133,271,130
4730180,28,211,83,1421,497
4730196,42,6837,1285,3949,1025
4730270,28,2985,674,209,94
4730273,38,4631,1055,221,95
4730309,28,1754,589,10563,2392
4730326,25,180,65,150,68
4730397,32,5162,1100,2199,540
4730491,33,3731,1045,10111,2308
4730551,32,343,145,195,76
4730646,21,6735,1445,383,170
4730674,46,7455,1354,10446,2019
4760014,39,10154,2272,15291,2166
4760035,18,5342,1079,217,115
4760041,28,190,84,764,268
4760079,39,4563,895,316,159
4760093,45,5558,2006,1565,632
4760136,43,233,114,1060,297
4760180,38,526,138,3348,680
4760241,33,3805,1093,165,57
4760274,19,344,107,4764,801
4760446,27,524,207,3102,725
4760452,30,568,211,1078,404
4760537,32,208,96,247,116
4760739,30,2539,519,1061,290
4760768,36,395,115,1392,323
4780010,23,261,90,2650,464
4780014,30,16518,2434,7549,1200
4780019,33,4385,889,236,88
4780035,36,3677,888,551,269
4780075,30,2427,500,170,71
4780086,31,1578,340,789,257
4780114,22,208,117,1187,304
4780239,40,353,128,3195,730
4780364,32,398,115,1463,373
4780546,33,2713,656,1525,449
4780554,26,1278,351,175,87
4780653,42,14236,2763,5170,1023
4780681,36,261,91,4211,772
4780747,30,2180,516,5594,863
4810082,24,611,108,3414,691
4810093,30,2075,517,138,43
4810136,21,436,143,171,85
4810189,19,173,62,174,66
4810196,32,235,133,2257,522
4810204,28,9344,2054,283,96
4810240,28,306,133,2854,935
4810273,25,7706,1557,287,109
4810292,33,8396,1796,1098,204
4810315,38,5424,964,796,235
4810348,33,5417,1155,237,93
4810364,36,10961,2132,404,109
4810368,36,4933,781,9717,1171
4810411,32,9382,1900,3416,685
4810452,15,287,108,6082,1141
4810484,37,8032,1497,247,94
4810487,26,5434,1078,215,61
4810519,32,393,145,2287,648
4810600,27,139,46,147,70
4810626,25,214,100,165,66
4810630,38,2689,607,173,50
4810647,28,8456,1429,1878,355
4810735,41,4906,1019,2605,521
4830112,33,5579,949,3812,872
4830154,40,6609,1636,1537,391
4830184,35,357,112,2423,370
4830259,41,6233,1215,193,95
4830324,29,2119,377,17994,3842
4830332,25,551,175,1047,516
4830343,35,5889,1155,417,161
4830403,34,207,94,219,89
4830408,32,5894,1222,253,124
4830451,32,975,219,8401,1289
4830523,43,518,126,2718,545
4830541,25,1888,460,176,65
4830544,34,221,98,1305,433
4830605,24,686,262,5805,1612
4850010,24,193,59,714,207
4850014,35,2911,719,192,64
4850022,33,1257,377,3288,823
4850053,28,274,119,1638,393
4850072,21,214,91,1027,134
4850139,30,270,88,3425,712
4850180,21,688,217,424,162
4850195,35,5955,1236,7400,1150
4850241,33,6365,1428,4444,1042
4850242,32,8431,1359,3555,667
4850274,29,5095,902,182,75
4850280,38,6497,1369,297,112
4850324,39,3964,866,1038,276
4850348,30,269,132,5283,695
4850370,26,271,136,183,110
4850386,37,6697,1058,4361,793
4850463,22,234,100,2110,580
4850487,20,5018,1025,196,100
4850504,27,257,94,172,65
4850561,33,4411,917,3538,772
4850615,35,8280,1843,220,75
4850630,48,543,159,20208,2628
4850647,29,182,68,164,64
4850682,34,6257,1401,7647,1777
4850743,32,6490,1076,205,76
4860138,28,194,52,208,85
4860154,31,6421,1706,610,238
4860273,28,6957,1381,12589,2300
4860360,22,2123,578,938,260
4860377,37,4461,1155,231,121
4860392,37,285,110,2804,647
4860411,30,5099,1250,216,99
4860437,37,8573,1754,6909,1035
4860474,23,2324,659,4302,849
4860500,22,434,98,4977,548
4860762,24,2132,463,174,96
4880019,24,5612,1313,222,87
4880059,42,8251,1463,304,125
4880192,38,6053,1367,232,100
4880228,27,1070,284,207,81
4880259,36,147,82,196,75
4880377,32,761,137,6594,1156
4880382,35,334,142,1260,321
4880398,27,14943,3243,739,186
4880484,39,313,98,4327,1158
4880491,32,310,103,2413,580
4880703,35,678,244,383,179
4880711,33,10259,2087,2071,430
4890161,37,12117,2554,11762,2159
4890162,21,850,234,2897,662
4890167,36,211,105,206,97
4890184,27,255,116,2336,660
4890379,37,4228,1047,1728,607
4890392,36,457,157,3790,767
4890424,29,289,105,177,81
4890440,25,10029,1571,269,102
4890524,33,4834,1011,203,84
4890528,29,418,123,423,152
4890544,30,5082,1405,207,90
4890563,37,1430,393,716,279
4890647,20,280,84,1050,340
4890673,24,6238,1428,857,216
4890722,31,255,102,4910,1057
4890747,26,4786,956,186,66
4900148,23,5254,1007,295,120
4900280,26,2218,465,5026,1045
4900347,26,301,108,7658,1487
4900408,32,2312,482,1392,380
4900452,36,3634,855,172,82
4900458,24,5386,765,1290,224
4900474,16,742,193,178,71
4900519,28,628,221,193,63
4900551,26,2484,546,223,113
4900594,36,4271,730,5340,969
4900619,35,1517,448,5234,1409
4900673,35,2801,608,246,119
4900768,23,3487,614,1808,406
4920066,25,6147,1359,169,57
4920068,35,232,105,900,306
4920110,33,3734,920,201,82
4920209,29,459,168,2120,360
4920242,28,192,111,180,37
4920338,35,5373,1257,247,105
4920343,21,1619,316,179,62
4920402,26,4307,789,223,102
4920484,27,2520,522,1134,336
4920603,31,2958,737,13317,2263
4920634,26,211,68,207,98
5050068,46,10386,1939,406,177
5050093,34,541,177,11662,2217
5050142,31,357,121,146,52
5050168,23,218,97,174,83
5050181,24,6512,1023,8554,1371
5050484,26,9888,1493,2337,565
5050528,43,1593,366,13258,2641
5050546,27,4109,1073,177,63
5050672,32,3136,571,1505,368
5050678,36,411,137,6897,1045
5050687,35,328,137,4253,1142
5050689,27,3301,849,2822,697
5050730,46,6407,1291,205,84
5080025,23,1976,378,1074,267
5080132,28,4802,1190,272,117
5080133,29,327,111,1221,381
5080259,33,11271,2011,407,174
5080274,39,6023,1140,7293,1529
5080280,28,253,106,174,85
5080341,41,328,103,773,216
5080343,21,254,112,1336,454
5080360,35,2536,512,174,83
5080465,31,8412,1656,552,198
5080564,35,254,90,176,73
5080703,29,186,87,543,191
5090020,20,567,174,8244,1177
5090070,31,574,177,2665,935
5090255,24,4579,775,239,96
5090382,29,5257,1014,210,64
5090392,38,266,109,9469,1845
5090402,33,328,107,1092,323
5090403,30,151,73,716,228
5090411,40,4668,1099,3516,725
5090670,26,12188,999,1004,334
5090743,37,692,218,262,95
5090767,22,229,82,3694,785
5130048,38,4237,789,2669,364
5130110,35,2715,670,170,95
5130193,35,403,156,5052,1165
5130196,38,182,79,175,91
5130204,35,5673,1091,2661,633
5130274,37,215,61,1284,417
5130402,31,375,113,7147,1794
5130463,24,179,100,171,65
5130471,26,251,102,2098,550
5130482,29,4479,908,174,68
5130538,25,268,129,214,82
5130634,42,5377,1160,276,124
5130750,38,837,283,8799,1791
5220110,23,8829,1979,6118,931
5220170,25,2132,517,210,118
5220347,31,12468,2203,5583,1102
5220356,17,2257,629,182,64
5220358,27,551,138,6272,954
5220376,36,629,162,13737,2203
5220402,21,4687,951,191,79
5220537,34,7930,1488,289,150
5220673,33,3162,554,2644,627
5220709,28,2565,751,1367,334
5260021,39,1171,271,12867,2502
5260040,24,9624,1532,1074,501
5260113,27,9083,2361,5140,1217
5260201,33,2232,520,1620,412
5260255,38,565,153,151,61
5260292,38,1576,401,817,239
5260328,27,7197,1251,303,130
5260370,27,457,122,15635,1860
5260392,32,7650,1353,310,102
5260397,26,269,123,829,270
5260414,27,8058,2110,943,359
5260465,30,294,104,4189,1016
5260523,34,8150,1675,593,271
5270095,28,3974,813,207,102
5270110,34,5411,1363,1790,465
5270112,34,779,210,8020,1624
5270142,45,5313,1136,253,87
5270152,20,2252,558,2479,663
5270242,23,4837,725,190,64
5270288,22,189,63,10844,1487
5270292,28,182,92,224,104
5270368,22,762,199,12367,1805
5270452,31,2267,725,1752,569
5270458,30,627,190,717,334
5270470,41,5037,1142,210,99
5270491,28,266,92,3597,694
5270497,28,554,170,7144,966
5270523,34,2326,360,6491,1332
5270671,22,4207,677,203,106
5270747,38,303,126,4866,826
5310041,21,3519,630,174,64
5310053,26,9501,1785,246,97
5310068,23,226,80,488,177
5310075,29,215,82,1500,321
5310100,23,6599,1485,297,156
5310102,21,5609,1144,172,100
5310148,24,262,95,1621,491
5310204,32,25949,5074,6018,1139
5310215,23,602,178,3503,997
5310324,39,5659,1344,9821,1906
5310332,30,3739,799,192,84
5310468,40,15618,3104,1041,330
5310494,32,3594,696,19044,2867
5310561,32,885,239,1189,444
5310605,29,638,245,497,136
5310634,20,3564,653,1786,468
5310678,35,3768,687,336,83
5310706,29,1489,371,1711,379
5310717,28,157,55,801,332
5310753,17,7651,1961,273,115
5310767,35,306,143,324,144
5340010,28,6278,1057,3771,448
5340048,30,556,196,5591,1275
5340068,34,5554,981,3265,578
5340121,29,220,103,159,92
5340152,23,292,110,1757,412
5340161,25,2571,569,164,48
5340435,38,4756,1114,243,103
5340615,37,7752,1439,5469,1133
5340639,37,195,90,191,106
5340706,34,2817,621,166,57
5340711,27,225,101,125,62
5340736,25,4445,798,203,96
5360047,35,6107,1090,211,87
5360072,34,10866,1968,229,81
5360128,38,879,263,2296,701
5360180,34,222,104,2006,688
5360301,31,337,153,1652,646
5360307,29,3638,672,165,73
5360364,31,10856,1501,2317,614
5360382,31,3647,897,1338,451
5360487,33,211,76,307,157
5360521,23,241,91,1124,522
5360546,28,9962,1878,252,94
5360551,28,299,107,2761,921
5360603,28,886,154,13129,2060
5390021,29,2931,783,2861,610
5390100,17,5818,1187,1958,545
5390156,36,224,100,185,97
5390176,30,547,127,4838,1046
5390209,27,6531,1207,241,106
5390215,29,230,131,198,104
5390440,32,4836,1347,1212,318
5390541,28,5267,991,2611,591
5390598,30,250,92,1027,271
5390630,25,246,94,2246,347
5390689,33,3647,958,184,87
5390736,39,5515,1069,6285,1101
5420022,35,4256,859,3089,585
5420075,39,13487,2269,1314,356
5420091,40,322,108,143,59
5420102,29,4641,1076,231,122
5420195,22,3616,890,211,95
5420202,20,2115,512,5187,1031
5420300,24,197,110,3761,867
5420463,37,9736,1798,331,97
5420709,32,11867,2375,8393,1130
5420739,19,1356,277,139,34
5490053,30,1590,432,6171,1346
5490070,28,10078,1982,1143,392
5490072,19,785,220,5258,1122
5490110,45,14125,2384,9198,1370
5490121,26,239,93,1722,452
5490154,18,202,81,1150,222
5490253,37,265,92,172,88
5490270,30,8117,1397,776,227
5490356,24,5293,832,258,126
5490564,27,1616,420,391,191
5490653,29,10040,1998,389,111
5490673,35,9236,2163,6075,946
5550131,28,1835,473,4953,1407
5550154,33,5972,860,267,85
5550201,26,7640,1520,294,140
5550240,33,3326,751,203,71
5550280,29,278,130,153,94
5550349,36,17310,3695,729,234
5550523,29,3355,929,646,278
5550592,36,287,116,265,112
5550598,20,1101,245,474,167
5550673,20,217,78,500,160
5550709,34,7867,1641,3307,682
5550735,32,448,147,8306,1146
5550747,37,958,254,13743,2126
5560026,34,8625,1626,287,90
5560070,37,7768,1439,290,116
5560110,24,7991,1803,316,109
5560121,27,5999,1275,207,85
5560152,32,2448,586,1621,496
5560195,33,9073,2041,238,84
5560253,16,6863,1290,1176,421
5560338,25,3343,807,232,104
5560403,23,322,122,165,89
5560463,23,3348,616,185,64
5560470,43,1382,470,9938,1976
5560520,29,227,81,249,115
5560575,37,287,132,2632,599
5560711,34,287,138,2643,685
5570093,23,4103,964,1198,374
5570114,34,4771,992,195,81
5570274,34,7003,1487,26203,3060
5570296,35,2442,575,714,201
5570377,21,355,156,347,97
5570400,31,1677,435,143,59
5570414,46,8797,1973,243,79
5570435,27,5773,1070,1259,341
5570477,25,7645,1585,205,92
5570523,24,11490,2684,1957,530
5570541,29,4493,1291,206,101
5670037,37,351,139,3877,634
5670128,41,5743,1184,238,103
5670161,24,386,180,1021,395
5670369,36,348,114,2178,594
5670487,35,8748,1735,217,88
5670619,27,232,110,164,101
5670661,35,12864,2654,460,166
5670678,23,263,75,2546,630
5670685,38,3045,765,165,48
5720048,35,516,166,5488,1085
5720059,30,1474,299,16431,2516
5720064,27,9611,1986,253,97
5720070,22,296,122,2764,599
5720180,38,412,132,558,159
5720184,31,12778,2193,3355,764
5720209,24,203,84,254,130
5720270,26,3614,737,159,47
5720343,30,315,132,140,53
5720427,22,1981,435,1106,366
5720437,30,202,80,2035,554
5720441,27,7764,1537,3636,768
5720446,26,1536,422,165,69
5720598,34,4533,965,165,73
5720626,32,10884,2411,2026,728
5720753,33,7393,1340,6244,1260
5810181,26,5565,1391,242,89
5810242,21,238,104,1646,425
5810349,28,6550,1211,195,62
5810392,33,7910,1459,189,79
5810414,41,276,117,3016,772
5810441,39,4892,1007,212,89
5810452,18,197,68,1371,333
5810494,34,5221,1229,260,98
5810551,33,10091,2246,4779,969
5810634,29,2490,462,1472,351
5810669,29,445,134,183,116
5810673,32,1934,613,1152,419
5820022,24,334,99,2358,540
5820025,40,8212,1595,265,101
5820129,21,7003,1484,807,263
5820180,34,3650,987,732,209
5820189,40,9618,1956,7271,938
5820220,29,645,152,212,70
5820224,40,214,96,1250,469
5820241,25,195,78,1023,421
5820246,34,4375,978,261,115
5820477,34,196,71,180,60
5820500,23,6937,1162,238,106
5820523,26,187,104,177,94
5820528,38,4771,783,254,121
5820646,30,6378,1272,4470,789
5820689,35,351,137,4467,982
5820762,25,680,140,5037,586
5820768,32,6793,1306,14958,1928
5860047,32,6963,1627,3006,557
5860088,31,518,165,1303,347
5860240,33,416,158,3289,688
5860369,30,268,117,1200,353
5860438,28,5446,1414,1316,359
5860543,24,10844,3316,1474,556
5860563,34,5817,1403,198,96
5860619,24,194,60,3605,602
5860653,28,241,92,208,60
5860707,29,203,91,6979,1113
5860717,39,307,95,6508,1054
5870102,21,1453,409,697,194
5870113,25,2585,642,2045,525
5870187,22,4762,969,200,101
5870246,39,1130,296,1816,492
5870315,34,1703,498,305,115
5870402,27,6065,1438,3166,596
5870427,43,354,121,9552,1931
5870450,32,255,109,423,160
5870465,22,9595,1111,6766,760
5870477,22,7000,558,311,129
5870543,21,5043,1042,1958,462
5870544,29,3507,962,201,95
5870634,20,227,129,757,233
5870747,34,5229,1150,208,99
5890026,40,6751,1279,1272,327
5890095,33,5877,1183,260,129
5890164,36,6676,1538,5135,891
5890187,34,8165,1772,293,120
5890246,18,11137,1458,1432,511
5890274,28,6379,1281,242,76
5890300,29,2313,478,940,199
5890382,28,247,121,1106,304
5890431,36,7490,2026,325,142
5890468,27,10846,1987,297,119
5890470,30,3531,1100,195,80
5890474,40,9676,2198,408,157
5890497,25,448,140,180,75
5890630,31,5721,1102,1047,293
5890689,21,1369,378,661,241
5890750,40,203,84,169,64
5890753,25,7717,1477,208,109
5900047,26,1545,568,211,101
5900082,26,1715,408,178,69
5900136,39,4215,903,2664,633
5900215,24,1052,295,183,96
