Illumicode,N,Mean GRN,Dev GRN,Mean RED,Dev RED
4260131,36,3937,828,2202,422
4260154,40,2771,623,2282,460
4260162,27,4453,1171,277,99
4260167,25,7353,1338,355,148
4260170,42,5424,896,3507,580
4260176,40,9299,1688,424,149
4260187,30,502,133,3712,657
4260189,48,4052,890,3470,628
4260195,33,726,208,4828,600
4260224,29,231,99,213,73
4260228,31,8951,1841,5689,876
4260240,38,13550,2767,398,132
4260242,29,4148,887,243,78
4260259,29,267,108,234,108
4260278,31,493,158,3706,661
4260280,41,3113,720,239,105
4260288,25,293,119,275,122
4260291,28,397,150,255,101
4260296,27,5965,1275,2692,508
4260300,38,3860,706,227,84
4260338,34,5348,1321,306,129
4260341,42,1016,209,13827,2184
4260348,30,10984,2030,9347,1236
4260364,36,906,284,8728,1103
4260370,33,257,98,3436,940
4260372,22,6204,1142,296,109
4260373,36,362,143,9121,1301
4260382,33,4630,853,2465,675
4260403,31,5803,1020,15745,2474
4260411,17,549,188,1113,308
4260431,38,3521,645,359,118
4260437,28,7084,1177,264,85
4260445,28,329,108,3703,701
4260450,48,6991,1361,366,159
4260452,39,487,109,6470,956
4260471,29,2557,385,359,157
4260474,41,1461,310,7450,1648
4260477,27,2087,406,554,130
4260482,32,267,134,220,109
4260484,32,5271,1375,289,150
4260497,29,1163,222,2839,611
4260521,28,369,99,277,92
4260538,28,6742,1809,323,166
4260554,38,2429,646,1759,420
4260563,29,4128,766,236,88
4260575,33,5733,1216,4392,610
4260577,29,11166,2072,370,130
4260593,37,283,118,1339,397
4260601,37,9259,1538,430,154
4260605,48,688,207,9810,1321
4260615,17,1685,323,892,189
4260632,27,10099,2180,1282,475
4260634,32,803,193,9200,1415
4260647,30,292,115,346,124
4260673,27,6257,948,330,110
4260674,28,258,115,286,101
4260678,38,455,143,246,112
4260681,30,533,160,721,296
4260682,26,3043,700,706,242
4260692,35,2976,666,9970,1275
4260719,27,4117,831,3131,551
4260725,22,13388,1824,432,78
4260730,26,5379,959,285,94
4260731,32,377,126,369,148
4260736,27,4975,1080,297,117
4260767,42,1422,385,3847,795
4280008,34,481,166,3591,785
4280020,32,5906,853,331,107
4280048,44,11563,3379,1160,368
4280059,30,379,132,5070,1180
4280066,38,624,236,985,288
4280092,36,3449,943,1611,459
4280095,28,287,92,1662,377
4280114,31,280,109,1654,339
4280154,30,699,189,5423,937
4280156,24,12634,1562,1248,372
4280162,29,262,116,286,87
4280167,24,5706,1014,1013,211
4280195,41,1849,426,334,146
4280201,28,1174,179,437,197
4280204,31,6834,1011,284,102
4280220,42,2586,615,2983,585
4280224,30,2530,662,1142,362
4280228,33,285,136,583,210
4280239,29,240,111,1235,497
4280242,29,261,109,3797,609
4280270,27,552,104,6457,1179
4280286,23,8522,1528,340,139
4280292,20,404,160,2651,663
4280301,35,4270,1198,907,302
4280324,27,1287,262,675,192
4280326,21,1030,245,235,75
4280328,30,4554,1157,626,233
4280333,35,281,112,404,205
4280341,34,4146,901,238,87
4280348,32,394,118,4648,826
4280367,35,10512,2237,5091,1047
4280379,23,2254,452,1094,406
4280382,32,306,135,265,129
4280392,35,7240,1771,443,194
4280400,33,248,114,208,70
4280414,39,451,172,10469,1404
4280427,30,4979,1103,290,131
4280431,43,8074,1583,373,144
4280435,22,5701,1274,2744,608
4280437,20,3684,607,270,128
4280446,28,3800,678,2151,642
4280452,38,292,90,1055,403
4280463,19,894,107,8224,1249
4280470,25,281,106,836,296
4280474,31,2549,544,572,214
4280484,31,220,91,247,112
4280487,25,10059,1803,763,180
4280500,31,265,111,225,95
4280520,35,773,248,7123,908
4280521,29,7024,1421,303,113
4280523,22,7606,1815,2366,467
4280524,25,343,143,783,192
4280528,36,248,126,1927,466
4280537,24,267,108,1249,492
4280551,43,8253,1320,16274,1689
4280554,35,3045,582,3086,497
4280601,31,550,115,204,90
4280608,23,3459,825,313,124
4280619,34,302,102,7742,1327
4280632,42,3302,726,3597,557
4280672,34,344,110,2915,799
4280673,35,1414,350,7214,1400
4280687,25,641,239,1251,599
4280689,28,280,112,630,142
4280707,30,260,99,187,76
4280711,39,324,117,226,101
4280725,28,406,118,2474,381
4280735,33,509,143,4218,606
4280736,28,2996,676,2324,495
4280768,36,3747,688,1220,242
4290053,40,1826,355,2496,519
4290075,18,1900,784,247,88
4290082,33,5059,1136,353,100
4290088,32,1403,355,7355,1073
4290091,27,271,122,283,91
4290093,35,11780,2312,1423,279
4290097,34,615,187,221,102
4290114,33,3347,989,278,111
4290129,19,268,117,888,203
4290133,34,359,153,252,101
4290138,42,5725,1237,4962,824
4290142,32,244,105,1078,272
4290168,30,242,80,2643,442
4290189,29,329,142,5517,1175
4290193,50,547,197,1220,361
4290201,22,1202,346,5371,900
4290202,31,2915,602,7305,1252
4290209,22,2277,569,8610,1325
4290224,30,5713,1218,285,122
4290228,29,6128,1649,334,108
4290241,24,244,87,2781,645
4290246,35,349,133,250,105
4290253,26,935,228,13939,2242
4290255,24,2675,593,211,82
4290259,27,2827,598,276,116
4290274,36,2077,484,2679,497
4290291,43,452,141,2286,502
4290292,45,7069,800,1987,454
4290296,30,817,195,214,84
4290307,35,331,122,7523,886
4290315,27,3168,482,292,136
4290328,24,2872,455,2008,403
4290333,36,5307,1124,3249,756
4290343,27,296,109,1450,386
4290347,31,254,121,830,188
4290369,27,1775,522,5530,1237
4290376,37,500,210,3388,685
4290377,22,1087,297,221,51
4290382,39,1013,259,6863,1244
4290397,42,726,260,6351,1852
4290398,31,290,112,3152,739
4290403,38,522,175,260,100
4290438,33,3731,999,262,105
4290441,42,14778,3261,1792,488
4290465,41,7552,1479,2942,686
4290471,30,1219,385,2158,509
4290477,26,373,114,4851,927
4290487,35,345,129,1476,408
4290494,30,4642,1113,1004,326
4290497,40,1175,356,232,90
4290504,28,240,92,192,58
4290524,20,286,126,1597,335
4290544,33,12843,2535,825,233
4290551,37,1185,334,422,166
4290563,32,5421,1231,1456,382
4290592,28,5643,1061,1661,256
4290600,34,1120,263,4739,679
4290601,39,1603,299,504,135
4290603,30,514,163,6392,1188
4290605,28,7049,1507,261,85
4290608,37,6874,1293,617,242
4290609,30,327,114,370,118
4290615,26,276,106,238,115
4290626,27,578,206,6287,1512
4290634,32,8240,1864,309,125
4290639,35,384,135,4939,788
4290647,25,403,116,2640,384
4290681,25,5233,1192,365,168
4290682,34,316,84,1850,461
4290706,25,4574,1077,255,94
4290707,25,1121,303,395,104
4290722,30,7916,1649,322,131
4290725,35,6638,1481,565,173
4290731,28,249,103,607,217
4290739,36,6160,1004,353,133
4290746,25,281,114,6311,1312
4290747,39,7027,1011,396,179
4290762,31,17037,2608,469,122
4390014,15,2561,686,239,91
4390019,39,1589,476,15344,1926
4390020,29,1825,339,2827,489
4390022,22,278,111,194,56
4390025,21,293,127,1317,353
4390035,25,233,102,249,107
4390056,32,629,217,2021,648
4390070,32,527,178,4007,729
4390072,28,684,187,2359,423
4390086,31,412,139,3996,950
4390097,40,7451,1561,359,164
4390114,25,7368,1009,380,123
4390139,24,3974,750,239,64
4390148,24,245,116,693,175
4390162,37,430,147,4892,789
4390164,27,463,165,1721,400
4390176,25,241,103,472,163
4390180,36,277,82,236,101
4390181,30,13218,3015,604,155
4390195,33,428,159,3389,608
4390202,30,640,166,3361,548
4390241,38,388,117,5408,1262
4390242,26,8565,1654,256,79
4390246,36,3806,669,30183,3623
4390255,38,264,105,231,87
4390270,34,4222,946,6192,1097
4390280,33,1807,484,249,83
4390301,28,4261,1303,10734,1941
4390307,33,3280,1226,316,134
4390332,35,306,122,920,268
4390347,29,373,133,1648,410
4390348,33,12033,2184,321,103
4390358,25,3771,867,296,128
4390364,33,247,110,210,84
4390368,38,1740,330,1054,262
4390373,33,3619,526,265,111
4390377,20,2998,557,219,101
4390382,22,258,69,509,250
4390386,26,5261,1251,2425,687
4390397,25,242,107,456,135
4390400,22,2384,368,976,202
4390427,32,329,102,1521,413
4390431,26,316,103,717,161
4390441,35,1087,258,10979,1354
4390445,36,321,123,3402,609
4390463,27,729,235,296,144
4390487,27,3488,766,266,106
4390497,27,7401,1143,350,101
4390546,34,1608,380,291,174
4390554,26,226,88,296,97
4390564,35,227,111,516,202
4390577,34,453,173,3141,662
4390598,25,400,178,1605,325
4390603,33,241,113,261,132
4390619,29,3093,601,1899,420
4390630,28,396,122,7051,810
4390639,26,552,214,6918,1428
4390646,31,3594,853,256,105
4390647,34,373,131,16888,1491
4390653,35,297,122,748,253
4390672,29,217,85,202,77
4390673,29,2039,543,1114,294
4390682,24,1341,434,9109,1531
4390687,39,1889,557,4796,918
4390707,26,327,123,433,175
4390717,25,257,77,1815,240
4390719,41,11570,2356,452,148
4390725,26,327,126,4182,853
4390767,22,6991,1310,290,106
4480017,30,4427,957,3012,999
4480020,26,5564,1168,269,118
4480035,28,386,109,1156,296
4480037,42,7299,1120,354,142
4480041,29,13229,1929,338,79
4480044,35,254,148,1027,266
4480053,38,991,200,4255,702
4480059,31,8832,1567,297,108
4480075,33,675,194,6296,1064
4480079,30,1075,386,360,184
4480088,33,2605,750,2253,647
4480138,32,3605,482,2694,518
4480152,28,425,195,1559,449
4480161,30,7155,1209,5305,731
4480195,36,5508,1422,306,125
4480196,30,1924,426,277,122
4480228,16,7957,1734,386,140
4480240,25,4787,1022,541,190
4480241,28,4244,535,5172,686
4480253,24,9948,2849,293,104
4480255,28,3964,981,285,129
4480270,41,3717,853,298,166
4480292,42,6879,1579,308,128
4480343,45,400,137,4089,925
4480347,35,1663,495,8048,1097
4480392,29,778,248,299,106
4480397,37,19687,5168,2615,591
4480400,34,11714,1937,438,150
4480403,43,553,192,3594,758
4480424,12,286,44,799,175
4480440,36,223,92,189,76
4480450,29,1434,370,275,104
4480451,32,3746,750,8150,1212
4480468,29,338,136,289,133
4480484,23,234,89,230,101
4480487,33,3457,1081,5178,1137
4480497,27,338,176,984,277
4480519,30,316,116,295,101
4480520,25,4534,808,254,130
4480524,28,670,183,5515,789
4480528,42,372,135,256,94
4480543,32,4661,706,270,131
4480546,28,339,134,813,310
4480554,25,7603,1433,404,137
4480561,34,5702,1677,8331,2006
4480600,28,5587,1229,1250,339
4480605,43,3800,990,2300,663
4480612,33,363,149,247,117
4480619,30,3928,543,4690,799
4480634,30,401,114,3034,1012
4480639,24,4194,1156,2215,595
4480647,34,283,117,330,110
4480670,30,625,234,1061,255
4480671,33,1427,297,3230,525
4480678,26,7003,1070,382,123
4480689,30,4442,1041,256,96
4480717,36,302,133,234,95
4480736,28,2796,624,11423,1671
4480747,39,4047,616,2360,456
4480753,24,286,136,350,122
4480754,35,230,108,242,105
4480768,31,8650,1943,353,130
4490010,25,1189,350,277,135
4490014,26,1333,388,4045,650
4490017,36,232,124,188,88
4490025,32,6893,1258,388,154
4490026,25,5907,1890,2392,722
4490037,36,389,133,893,316
4490041,27,3711,851,214,109
4490079,30,1593,474,1076,239
4490092,33,280,119,219,71
4490095,38,401,115,3933,599
4490113,41,564,175,5653,1257
4490132,35,479,161,1668,416
4490136,31,370,153,1094,284
4490139,36,336,104,245,101
4490154,19,3914,422,2674,496
4490156,26,2254,641,272,105
4490162,32,8186,1646,1155,300
4490184,36,350,135,3689,731
4490187,29,256,112,2036,409
4490192,34,565,194,6539,1090
4490201,24,329,135,3065,639
4490241,23,3917,915,302,108
4490255,33,455,127,2592,499
4490288,31,3675,803,5404,907
4490291,20,7246,1253,340,116
4490315,32,3404,765,281,97
4490327,37,2369,582,217,88
4490333,37,595,163,5804,990
4490338,27,318,132,2643,739
4490341,42,993,321,15159,2163
4490343,22,7600,1338,276,99
4490358,30,5041,1008,8604,1148
4490364,25,386,134,2205,473
4490377,29,3052,793,221,84
4490392,36,3325,727,1240,454
4490398,38,321,84,1453,336
4490400,41,2511,639,1409,320
4490403,20,4278,947,285,113
4490411,34,5925,1227,2663,525
4490424,32,436,136,8090,712
4490427,30,786,159,7745,1171
4490438,31,5242,1557,298,150
4490441,39,6538,1465,267,113
4490446,26,2717,683,1826,579
4490463,41,648,225,450,206
4490470,34,271,93,335,124
4490474,32,13724,3432,463,159
4490494,24,618,148,11892,1873
4490504,30,277,127,198,82
4490520,26,2791,951,302,159
4490523,26,270,93,1345,236
4490524,29,332,91,218,85
4490528,43,3557,582,1591,418
4490575,31,2907,404,1455,375
4490592,35,4920,944,257,109
4490608,21,291,116,295,137
4490626,35,600,240,8354,2555
4490632,40,3145,703,2239,584
4490671,31,4065,955,2723,626
4490674,48,8372,1355,425,160
4490703,35,1119,430,370,136
4490706,39,11025,2736,420,157
4490707,20,278,155,268,132
4490719,25,2528,581,281,95
4490730,40,235,68,243,103
4490735,33,6589,1275,316,106
4490739,26,1045,230,576,196
4490743,34,3467,911,381,169
4490762,26,330,120,4541,921
4490768,33,1558,424,263,103
4540047,31,646,186,425,123
4540048,26,3991,871,2243,525
4540056,41,2333,410,1765,497
4540066,36,1964,495,267,130
4540075,41,233,116,305,124
4540079,31,3495,817,232,118
4540095,30,8106,1443,236,77
4540100,42,3778,802,243,92
4540102,33,289,101,1832,340
4540110,31,533,186,460,269
4540129,38,5855,1200,2615,542
4540133,29,16615,3976,236,88
4540154,41,293,122,1331,358
4540156,23,243,110,545,226
4540161,44,226,95,204,88
4540164,40,577,208,1257,348
4540180,30,558,210,874,399
4540184,41,10057,1959,342,153
4540193,33,439,130,921,235
4540196,30,1650,429,592,161
4540204,32,6880,1556,399,135
4540228,41,5271,1032,3777,1210
4540240,42,499,184,7787,1133
4540246,23,1775,572,348,132
4540255,30,3105,460,265,138
4540270,40,2641,697,273,134
4540273,24,5930,1791,503,255
4540278,22,1201,217,188,78
4540288,38,5676,1178,15965,1840
4540292,30,8346,2244,6401,986
4540315,28,245,99,1341,276
4540324,24,5249,1483,1403,628
4540327,24,1420,402,212,85
4540328,28,3941,587,235,64
4540332,35,241,108,3876,878
4540333,30,1127,240,847,240
4540356,35,280,135,280,116
4540372,29,8559,1810,414,134
4540377,35,2712,601,251,136
4540386,29,5996,1018,412,123
4540392,31,537,178,1378,351
4540402,38,2317,673,192,62
4540427,27,873,200,620,148
4540435,30,5536,1347,5001,1352
4540458,19,2889,646,184,69
4540468,32,234,92,445,166
4540470,34,636,165,4799,840
4540519,27,6082,658,11894,1204
4540524,26,425,141,6875,1657
4540546,32,3540,1110,404,213
4540561,24,9746,2175,965,473
4540563,23,5913,1139,254,154
4540564,26,5088,1095,878,306
4540592,26,258,113,2013,372
4540600,33,6029,1847,5764,1615
4540608,35,339,121,211,109
4540609,24,242,128,249,118
4540619,50,9112,1537,1090,342
4540626,40,4299,1022,278,120
4540630,31,806,220,548,190
4540653,30,5661,1033,364,95
4540674,32,5299,1152,303,133
4540681,34,314,113,4781,677
4540682,31,1129,278,526,175
4540685,26,8310,1838,335,123
4540703,27,12470,1924,454,219
4540707,22,355,137,513,162
4540709,32,4771,726,244,85
4540722,21,3270,791,205,72
4540736,28,769,227,12161,2749
4540739,29,5515,1200,294,116
4540743,23,309,150,187,89
4540753,28,351,127,250,100
4560010,46,10610,2041,415,155
4560025,41,12304,2051,18974,2108
4560026,18,473,193,352,160
4560035,34,5348,1418,3947,834
4560037,37,1233,477,665,352
4560041,28,4174,1058,298,100
4560048,49,6056,1293,1545,321
4560064,22,245,85,242,97
4560066,27,3827,780,4475,821
4560070,35,398,95,3275,823
4560088,33,4703,821,1333,310
4560093,25,6037,944,350,161
4560139,25,5537,696,5135,700
4560142,32,6406,801,3029,434
4560164,25,208,97,229,122
4560168,25,299,109,2740,672
4560170,27,3953,915,2670,513
4560209,24,320,108,2554,685
4560246,31,4026,777,350,149
4560296,32,265,118,3254,682
4560300,30,366,131,3084,751
4560315,39,338,99,301,119
4560324,33,4917,639,287,132
4560327,35,392,173,4409,838
4560358,22,495,174,2633,792
4560364,36,2483,551,262,122
4560367,39,9841,2297,15967,2135
4560373,31,248,118,236,105
4560398,36,5546,1021,294,107
4560431,38,298,106,210,84
4560438,35,648,163,5115,804
4560440,40,274,122,230,99
4560445,29,2918,775,1456,457
4560458,29,7174,1548,392,163
4560465,28,3384,556,935,221
4560470,31,318,101,1665,513
4560475,30,4461,797,2292,434
4560477,23,438,129,5585,921
4560484,28,1955,462,283,92
4560491,25,420,165,1536,359
4560494,19,375,138,2826,647
4560520,23,2227,596,1067,349
4560523,25,330,108,216,73
4560537,29,404,102,5230,807
4560551,29,427,119,4831,786
4560564,39,3527,690,310,137
4560577,30,256,93,227,116
4560592,27,5079,1097,324,141
4560601,21,4662,894,254,89
4560605,30,2046,455,2572,451
4560608,32,1465,353,497,182
4560639,25,318,134,1337,431
4560647,28,6926,1452,432,256
4560669,32,8874,1319,292,57
4560670,29,8504,2339,343,136
4560671,33,712,212,656,198
4560689,28,367,147,2775,668
4560692,45,9825,1943,311,136
4560706,42,4828,1104,311,126
4560711,29,388,152,2666,776
4560717,34,7995,1874,10161,1387
4560735,34,335,127,3498,757
4560736,32,5777,1301,267,99
4560754,28,6924,1441,355,104
4560762,27,267,118,237,79
4560767,38,12650,2642,6562,940
4570020,30,7591,969,191,98
4570021,37,5953,1249,2424,501
4570037,26,398,169,276,173
4570044,28,249,99,458,199
4570048,42,572,172,4415,984
4570064,31,12293,2161,11661,1531
4570072,36,775,209,12025,1144
4570075,35,6678,1317,301,116
4570082,35,1005,241,397,158
4570086,32,5203,905,392,186
4570091,28,404,140,2929,712
4570097,45,353,134,1603,503
4570102,27,3492,827,261,132
4570128,25,1080,226,642,199
4570132,35,1392,459,552,193
4570133,37,5252,1222,261,112
4570156,38,2615,698,1024,184
4570167,29,5168,1051,1014,335
4570180,25,337,169,657,227
4570196,43,12086,1977,7394,1091
4570224,44,252,122,232,105
4570239,30,621,177,248,110
4570240,39,342,115,1769,405
4570241,34,421,140,254,91
4570253,30,4717,1149,310,126
4570273,30,1340,316,527,202
4570278,35,664,187,312,119
4570291,32,2606,539,335,118
4570292,32,5990,1414,3744,526
4570296,46,356,138,7453,1242
4570315,41,7065,1578,511,138
4570333,33,4867,990,2901,522
4570341,38,678,200,3683,758
4570343,29,288,105,1424,397
4570349,25,245,141,214,107
4570368,33,5919,1030,307,78
4570369,28,1379,272,2599,522
4570377,24,5546,1639,263,103
4570397,27,10745,2391,11499,1476
4570400,28,268,79,244,112
4570402,30,2065,563,459,195
4570414,30,409,210,237,104
4570431,25,841,257,453,176
4570433,36,1925,547,846,224
4570435,37,5699,1234,326,96
4570437,31,223,81,203,88
4570440,33,442,132,7678,998
4570446,34,9618,1864,2605,671
4570450,32,712,261,1895,361
4570494,34,2163,483,6290,1194
4570497,43,420,115,2889,618
4570520,44,816,214,6506,1101
4570543,24,340,101,3757,766
4570544,39,6170,1274,392,143
4570546,21,10779,1919,747,267
4570554,34,381,127,225,112
4570577,32,5057,884,283,127
4570593,33,481,191,15267,2565
4570605,48,277,140,3108,657
4570609,36,5887,1211,304,118
4570612,32,372,103,2753,569
4570626,34,1776,395,734,224
4570634,28,2794,615,241,133
4570646,24,244,94,341,117
4570669,15,1631,537,473,173
4570670,22,4270,858,264,133
4570672,36,366,126,16047,2018
4570673,31,14533,2863,447,182
4570682,37,4943,1068,3782,555
4570692,27,6206,1262,5158,853
4570709,22,8857,1608,2187,452
4570711,43,232,92,684,208
4570717,34,7098,1273,300,106
4570754,32,308,125,2100,546
4570762,25,413,167,2355,562
4570767,31,2584,436,1670,408
4570768,28,3937,893,3145,655
4590017,38,414,125,241,90
4590025,29,258,109,1461,482
4590035,22,344,135,371,128
4590059,33,538,177,8043,1621
4590079,27,4124,910,2423,506
4590091,44,252,104,4844,961
4590093,27,267,105,493,191
4590095,32,312,122,4230,773
4590097,27,2774,743,838,228
4590100,25,1936,465,633,205
4590110,28,1063,431,227,96
4590112,30,6502,1074,346,121
4590132,39,278,113,2282,567
4590138,24,2646,847,188,72
4590154,38,5116,947,338,133
4590161,36,428,127,254,129
4590181,30,10701,1701,3328,751
4590187,26,4642,752,3586,489
4590192,36,7332,1571,7945,1375
4590196,27,457,161,254,120
4590201,35,944,322,7791,1601
4590215,42,405,114,282,123
4590220,34,1511,367,7614,1391
4590228,32,241,100,1263,294
4590241,32,243,109,1307,313
4590280,28,283,128,228,105
4590286,26,222,128,256,143
4590288,37,277,81,260,126
4590300,31,1001,255,413,179
4590301,32,3291,655,2651,433
4590309,20,6576,1324,594,232
4590315,32,4576,722,199,67
4590324,47,3745,1098,1323,361
4590326,24,270,115,577,238
4590332,34,258,112,231,104
4590348,24,1830,444,361,135
4590368,17,279,92,220,80
4590372,23,240,106,248,108
4590377,27,4776,963,295,126
4590390,21,306,103,1544,523
4590408,21,413,144,2580,1182
4590437,33,3839,841,255,107
4590438,32,2275,511,1801,483
4590440,36,6025,1140,721,241
4590441,27,4907,872,341,117
4590450,31,4806,1354,454,196
4590463,30,618,200,3187,683
4590465,24,266,112,1418,324
4590470,30,310,138,1011,240
4590504,29,4574,685,252,76
4590519,32,4671,913,292,121
4590541,36,1486,280,793,188
4590561,28,5546,1141,605,245
4590593,36,322,123,264,114
4590594,27,348,141,2663,569
4590601,29,262,125,1581,424
4590619,35,1082,319,30998,3843
4590639,34,783,226,10878,1279
4590669,23,260,85,191,93
4590670,32,288,103,2333,600
4590671,37,5911,982,1070,279
4590673,23,5004,1069,1446,331
4590674,32,429,153,5001,691
4590678,32,321,124,2581,771
4590709,33,7207,1755,296,134
4590739,52,7621,1355,536,216
4590746,20,1679,455,210,95
4590750,33,3869,848,244,96
4590753,30,1023,347,4359,1382
4590754,27,1273,390,788,275
4590762,33,672,179,11119,1441
4590768,46,2832,717,5266,767
4610010,39,2842,569,7222,982
4610014,25,259,110,226,87
4610022,27,1611,512,1412,286
4610026,35,5019,1030,255,96
4610041,34,301,147,837,248
4610044,29,3941,904,806,204
4610053,30,1906,486,250,105
4610056,34,8864,1300,3063,510
4610070,29,6350,1252,1169,319
4610082,27,261,120,4613,730
4610086,29,6088,927,317,102
4610091,33,10812,1993,537,223
4610131,38,525,127,4065,723
4610133,42,4337,749,4589,669
4610136,28,345,104,6726,940
4610148,38,1944,474,2888,474
4610164,40,6426,1311,2311,445
4610167,42,741,167,18564,2634
4610168,38,370,132,281,121
4610176,18,6689,1083,1789,457
4610187,41,7062,1215,3416,718
4610193,27,302,99,5393,931
4610201,28,5303,1042,275,94
4610209,47,884,241,591,194
4610278,36,4024,883,254,125
4610280,37,5835,1109,3306,926
4610296,33,824,249,603,277
4610309,23,300,156,1490,505
4610324,42,1833,482,24489,3007
4610338,37,5065,1051,1255,380
4610341,32,275,113,264,125
4610349,25,285,137,576,230
4610358,26,266,88,293,87
4610364,36,468,174,792,320
4610367,29,446,121,4070,609
4610368,22,4644,994,294,97
4610369,34,869,272,2150,477
4610373,31,8555,1601,7901,1296
4610376,41,1026,324,13280,2023
4610379,23,388,112,228,90
4610382,31,866,161,17513,2601
4610392,26,2189,471,456,201
4610411,33,426,142,3515,737
4610431,25,1915,478,450,230
4610440,26,345,132,1765,274
4610468,22,2245,435,258,117
4610475,27,491,214,3408,1053
4610477,36,13343,2359,290,117
4610491,32,1659,276,939,256
4610494,32,11677,1583,403,142
4610500,24,4116,600,293,90
4610521,30,274,89,236,75
4610553,37,2148,489,868,202
4610564,30,11973,2202,448,154
4610577,24,237,88,204,56
4610598,38,305,156,5587,857
4610601,36,348,146,1942,358
4610608,36,5560,1492,345,143
4610615,29,672,168,15814,2046
4610632,20,365,160,279,108
4610646,27,303,119,2619,673
4610647,24,410,102,220,104
4610653,28,629,164,355,147
4610669,38,459,132,4902,826
4610670,31,2151,555,25755,3252
4610671,22,3359,411,252,71
4610672,27,385,152,1896,266
4610681,31,677,175,18114,1916
4610689,32,467,131,2726,845
4610692,40,7326,1411,326,129
4610706,36,8199,1937,6979,1066
4610722,22,4863,1389,360,142
4610743,31,10163,2309,406,137
4610746,30,474,150,310,157
4610767,35,9557,2333,294,118
4640014,26,4010,836,210,90
4640021,25,229,110,320,150
4640022,30,1759,471,685,262
4640041,23,800,192,249,110
4640047,29,5122,996,2957,546
4640048,42,448,146,2037,526
4640053,35,452,145,387,210
4640064,29,5128,1284,3248,838
4640066,29,2512,601,266,113
4640068,44,409,142,9922,1491
4640070,25,233,51,227,78
4640082,25,4339,797,274,101
4640091,23,304,160,1341,403
4640092,42,5095,1161,3312,572
4640100,21,1693,528,715,315
4640121,38,783,155,455,170
4640132,22,300,97,588,200
4640138,23,422,124,2739,876
4640148,47,850,197,12106,1701
4640156,30,285,124,210,110
4640162,37,767,187,2710,717
4640170,34,262,149,255,93
4640181,30,3847,947,221,90
4640187,21,182,52,236,123
4640202,25,724,222,166,58
4640204,33,9316,1241,399,142
4640224,32,3969,690,459,207
4640273,32,618,136,1974,531
4640280,27,2653,661,1684,397
4640327,45,343,124,5582,1044
4640338,37,243,87,254,97
4640347,38,4734,1115,4235,829
4640348,37,2873,517,2827,564
4640349,26,9191,1443,246,110
4640358,28,392,137,2801,491
4640360,23,390,107,3795,718
4640364,30,342,149,227,120
4640369,33,4525,951,1919,342
4640370,29,256,89,2484,531
4640379,22,4613,763,837,278
4640382,28,1636,373,12566,1590
4640386,35,7389,1452,889,262
4640400,22,4487,973,1645,299
4640424,35,298,117,11115,1637
4640427,33,17739,3932,484,174
4640433,27,6564,1369,284,98
4640435,28,264,107,1746,453
4640441,35,342,134,215,113
4640446,44,13322,1929,447,133
4640451,41,13157,2546,5940,1076
4640474,30,1008,194,22039,2232
4640484,24,727,191,250,116
4640541,33,2733,706,299,83
4640563,39,6807,1759,1479,624
4640592,29,5024,1107,265,125
4640593,33,323,146,3715,546
4640609,29,273,133,1067,340
4640612,29,443,166,4628,1049
4640647,30,1525,381,474,214
4640671,31,329,131,346,151
4640672,30,19884,4548,10437,1197
4640681,20,199,77,202,62
4640682,44,4351,1008,314,144
4640685,22,237,142,774,279
4640689,32,2540,521,1208,197
4640706,25,5232,913,1897,425
4640717,51,7501,1692,6921,1014
4640725,35,511,125,4556,899
4640730,32,1531,584,733,249
4640739,34,310,91,2052,405
4640743,27,483,153,3095,694
4640750,29,1463,390,1517,313
4640753,35,8149,1758,3348,388
4640762,28,7726,1958,373,162
4640767,32,311,120,218,94
4670025,25,409,113,4974,913
4670037,26,2560,560,271,124
4670040,28,4877,1166,319,145
4670072,25,2439,512,1304,254
4670088,24,5785,1415,288,103
4670095,26,348,138,2801,631
4670097,26,4353,796,1113,167
4670113,33,3147,736,239,99
4670114,28,6772,1183,315,99
4670128,27,2641,604,256,117
4670132,43,262,131,1460,344
4670136,32,922,297,2267,613
4670148,29,1315,302,10466,1338
4670152,33,9672,2255,10296,1389
4670154,35,2782,613,457,180
4670164,36,3435,803,326,119
4670168,33,282,111,248,99
4670176,23,3957,1010,900,348
4670181,35,6120,1171,4083,696
4670187,49,5927,920,8986,917
4670224,37,6410,1111,290,99
4670241,41,5954,1189,15877,1973
4670255,33,7309,1421,338,110
4670296,38,352,111,4467,874
4670307,22,4201,1082,265,105
4670324,22,376,136,2097,447
4670341,40,988,238,22675,3113
4670343,32,7231,1396,1840,472
4670348,30,16413,2878,417,144
4670364,35,315,139,1665,364
4670368,36,5118,1156,332,140
4670369,34,3108,738,2015,668
4670392,31,4327,939,345,143
4670397,22,415,106,2865,279
4670398,46,10831,1673,1573,384
4670402,29,1955,510,2269,760
4670408,33,6037,1321,236,101
4670438,24,275,108,223,60
4670441,28,14982,2524,490,122
4670445,27,1990,366,13379,1407
4670446,32,2746,543,2276,522
4670450,27,417,105,232,96
4670451,29,5202,1364,1508,378
4670471,24,1371,266,16896,2697
4670487,14,554,182,233,144
4670494,30,2994,706,245,113
4670500,32,3854,1288,1256,425
4670504,52,11347,2091,17952,2385
4670519,26,293,127,1708,238
4670520,28,818,257,237,90
4670546,36,1790,295,270,132
4670551,23,2471,578,250,70
4670575,37,10575,2525,449,194
