Illumicode,N,Mean GRN,Dev GRN,Mean RED,Dev RED
5900615,38,3064,756,2491,559
5900626,21,310,113,1713,449
5900630,31,507,157,253,137
5900639,37,5999,1136,279,105
5900753,26,7243,1516,277,129
5910041,32,458,129,5798,1015
5910044,45,311,122,213,96
5910086,35,324,83,2527,600
5910102,29,12024,2805,343,114
5910121,17,511,171,273,99
5910128,25,326,104,1374,314
5910241,32,369,127,1053,352
5910343,37,508,149,5657,989
5910390,26,700,199,401,154
5910400,38,4536,1038,268,149
5910563,33,394,122,3606,752
5910609,29,4883,974,7348,1162
5910706,31,6658,1302,403,164
5960017,23,2321,621,270,164
5960097,16,243,98,829,254
5960154,20,4355,908,287,125
5960180,30,229,89,1080,308
5960278,21,2704,886,290,126
5960301,29,3372,721,1316,256
5960402,25,337,121,1880,405
5960424,33,409,151,261,98
5960451,34,6030,1591,315,131
5960474,36,12647,2192,13092,1383
5960538,38,4374,1206,346,139
5960592,18,276,93,244,103
5960600,29,4656,940,274,131
5960612,34,374,158,4439,633
5960619,28,5150,1116,4629,832
5960709,21,3222,550,365,133
6020021,34,5876,1527,5223,928
6020129,41,266,114,1447,351
6020131,35,2703,474,4327,702
6020156,32,478,148,545,168
6020255,24,183,93,274,140
6020333,30,609,201,225,89
6020382,37,358,146,1514,383
6020400,19,244,85,454,139
6020435,31,5385,792,253,89
6020554,25,494,196,4403,799
6020747,37,1417,373,5430,817
6020753,22,1388,260,3558,589
6020768,29,9904,2619,339,96
6040056,38,5015,875,1366,389
6040167,30,1626,377,11789,1871
6040187,44,2976,531,1250,256
6040189,35,265,141,259,100
6040241,45,4695,955,266,100
6040382,34,9460,1805,2075,527
6040450,31,299,90,1263,328
6040603,31,5110,1301,1143,423
6040608,30,1213,328,219,71
6040647,28,6488,1863,339,198
6040685,31,5644,1026,2026,410
6040747,25,2924,599,2715,665
6060131,25,3581,520,2026,467
6060168,43,6007,1338,414,162
6060204,38,8219,1875,405,201
6060224,31,5259,914,402,194
6060273,36,10678,2351,1456,320
6060296,44,271,119,506,151
6060300,41,421,136,2061,454
6060327,23,305,119,228,110
6060411,30,497,183,339,176
6060482,25,2900,790,301,107
6060487,29,281,148,1641,354
6060575,23,6603,874,2411,405
6060626,27,7243,1128,358,148
6100139,32,5675,815,4982,805
6100152,27,474,99,296,133
6100240,35,653,266,1110,320
6100242,38,2295,564,989,295
6100403,22,780,177,601,161
6100424,27,250,85,186,78
6100441,25,4628,1043,1124,284
6100484,37,573,141,2563,713
6100639,34,3253,784,3978,535
6100678,33,294,123,265,118
6100747,44,340,105,6423,1144
6100762,27,1948,438,811,363
6110035,35,250,115,2651,579
6110048,38,4219,1124,396,132
6110064,31,2835,754,11277,1770
6110093,32,9307,1410,299,116
6110112,26,10500,1767,677,114
6110114,40,503,159,316,151
6110128,20,917,239,1957,376
6110215,23,504,173,2455,565
6110338,31,9819,1802,330,152
6110390,39,3594,779,286,118
6110398,37,5398,961,4733,678
6110438,28,3573,796,247,101
6110471,34,3434,1079,19881,3062
6110626,29,8810,2449,395,145
6110725,31,12826,2330,2717,391
6110739,31,5880,1699,297,109
6130021,27,269,95,211,83
6130132,42,8371,1601,326,102
6130193,42,284,118,5864,1085
6130376,42,301,127,209,89
6130392,21,4607,1248,286,129
6130471,25,2779,542,1101,250
6130537,34,362,146,295,83
6130544,25,1750,517,702,426
6130600,20,3332,713,206,61
6130687,23,5717,989,282,80
6130747,28,2755,553,1411,388
6180019,35,8544,1917,302,128
6180022,31,11539,2476,2611,585
6180040,32,2901,571,9618,1362
6180110,32,7296,1467,3946,668
6180131,39,233,109,247,112
6180138,13,248,142,193,76
6180156,34,3691,910,276,109
6180168,19,418,173,287,124
6180209,19,1100,186,222,64
6180220,38,330,124,680,241
6180324,27,8662,1429,4822,900
6180327,31,1239,379,1671,345
6180377,56,331,124,3011,495
6180390,31,3570,897,1259,372
6180465,48,7781,1729,9097,1258
6180546,24,4064,750,203,60
6180593,31,2786,366,234,82
6180598,32,3516,682,302,140
6180630,31,1322,290,1311,398
6180722,31,4643,1001,1869,433
6180762,30,3438,573,1418,396
6180767,36,6664,1252,4516,770
6200156,32,5498,1295,283,133
6200193,27,2236,715,2572,542
6200239,39,865,217,11420,1493
6200255,33,3299,712,1612,343
6200377,31,4386,1053,2073,387
6200435,39,1404,275,610,202
6200468,30,6575,1169,279,108
6220021,33,8177,1308,9419,1283
6220048,34,2786,890,850,363
6220164,20,1981,395,6167,726
6220228,22,1106,254,196,51
6220240,29,7849,1291,970,254
6220370,31,3471,834,287,140
6220386,33,266,88,250,112
6220519,44,1834,434,19794,2725
6220553,35,9605,1906,356,120
6220577,23,282,138,257,93
6220600,24,3119,515,286,132
6250017,37,336,128,296,153
6250019,30,2195,531,1748,373
6250025,33,1654,357,899,265
6250097,32,444,134,2066,517
6250100,26,251,97,339,146
6250133,23,5914,1203,264,87
6250187,25,541,185,2630,529
6250204,37,445,150,3837,805
6250278,33,8143,1492,345,172
6250292,39,6259,1128,4617,698
6250315,30,3721,689,247,100
6250326,25,1315,332,1184,430
6250356,20,379,133,1339,277
6250373,37,8758,1716,2200,544
6250440,37,6082,1357,3593,781
6250450,41,8751,1504,8243,1192
6250451,18,3281,577,192,55
6250470,28,1120,329,1113,247
6250491,49,529,182,370,162
6250523,35,1437,344,336,126
6250543,31,981,212,10517,1542
6250561,30,245,118,848,230
6250603,34,271,117,6658,1027
6270072,29,1136,248,10285,1333
6270092,25,412,159,213,104
6270113,29,259,141,1065,311
6270382,34,505,180,626,218
6270390,33,2583,565,332,143
6270411,26,246,120,257,87
6270452,15,286,158,1313,286
6270475,29,577,200,2939,465
6270491,26,2393,429,871,305
6270541,24,8164,1597,274,68
6270554,32,472,117,4003,617
6270561,30,1490,455,362,125
6270736,33,2413,514,1129,352
6280026,33,7662,1697,5075,924
6280070,38,3231,673,804,277
6280121,27,398,153,196,69
6280273,28,5768,858,340,106
6280402,39,300,121,280,120
6280465,45,365,142,1782,465
6280491,44,725,151,6990,1067
6280553,39,339,129,270,141
6280600,29,290,136,218,90
6280605,31,305,140,1782,387
6280672,26,303,101,5556,1082
6290053,23,1950,476,252,93
6290070,32,9951,1945,411,120
6290121,40,7091,1291,2719,348
6290152,41,5152,1116,5081,1014
6290241,36,3669,1009,3140,895
6290273,23,4688,827,2820,393
6290278,35,2491,831,1264,389
6290326,35,4806,830,242,104
6290343,32,810,230,1590,395
6290348,28,6719,1399,304,103
6290360,33,217,87,948,229
6290369,23,4766,1604,568,231
6290376,36,396,197,838,294
6290438,29,552,146,4934,987
6290577,35,355,131,12328,1327
6290615,34,10329,1195,1563,241
6290707,24,1950,499,1099,395
6290717,42,4833,921,316,128
6290768,26,8029,1643,255,101
6330019,30,7247,1559,27621,3424
6330022,31,7062,1413,6188,992
6330131,36,1437,388,197,97
6330136,23,337,141,512,199
6330180,23,7734,1139,284,78
6330292,34,579,143,5826,781
6330369,24,8972,2147,435,125
6330392,29,4530,1266,229,104
6330468,43,269,103,243,102
6330538,23,2226,485,873,312
6330546,32,2954,567,7081,883
6330692,25,1078,317,5689,1156
6330709,31,10924,2537,471,140
6350008,33,929,242,8067,1105
6350102,30,6312,1344,290,114
6350138,43,15446,3282,8738,1704
6350162,23,6631,1474,256,97
6350189,30,5542,1180,861,266
6350240,39,11283,2467,343,138
6350341,34,450,156,6122,1162
6350414,26,4642,575,5735,836
6350450,29,9900,1610,399,134
6350458,20,6244,665,1391,510
6350669,27,15983,3543,1243,310
6370021,29,11561,2335,10854,1353
6370075,22,3084,571,738,346
6370088,31,279,113,1644,416
6370091,33,382,104,2193,488
6370112,29,745,197,479,245
6370128,8,2384,714,247,57
6370170,41,12389,2537,344,94
6370204,33,1488,451,6518,1593
6370358,20,290,91,3255,515
6370400,27,8436,1244,313,110
6370470,27,466,168,1974,500
6370475,40,422,158,1400,393
6370497,42,13008,2811,418,167
6370537,26,9801,1768,627,153
6370593,25,260,103,2542,441
6370601,37,10894,2380,15649,1856
6370670,29,253,93,1654,464
6370682,39,6296,1160,1782,527
6370754,49,9619,1652,6476,911
6380154,37,285,125,273,125
6380156,29,266,93,4574,829
6380315,19,340,94,1646,351
6380332,40,11112,2333,300,105
6380605,18,1331,238,237,98
6380608,27,3177,579,217,81
6380612,35,251,109,220,80
6380619,42,446,133,7992,1247
6380707,36,1201,301,1732,514
6380719,37,337,132,1955,585
6380725,31,810,224,20430,1923
6400014,25,367,154,566,214
6400021,36,255,100,191,89
6400025,14,253,82,406,208
6400048,22,2320,416,258,117
6400142,38,510,166,1659,516
6400181,42,627,164,12261,1523
6400270,26,441,76,8554,1166
6400274,29,273,119,232,102
6400292,34,516,122,470,185
6400451,23,1738,312,218,91
6400471,34,11327,2334,376,115
6400544,29,8014,1104,317,157
6400632,45,12422,2442,3338,599
6420059,28,406,122,6357,1171
6420093,40,377,125,4412,871
6420121,32,7556,1721,6520,1132
6420273,39,6455,1394,476,162
6420274,30,2060,462,204,66
6420360,24,2825,626,824,222
6420367,25,10821,1696,682,197
6420458,33,309,143,2785,609
6420465,40,5977,1168,3568,628
6420551,30,257,120,248,121
6420672,22,8678,1623,248,85
6420707,31,7091,1533,319,137
6420717,25,8465,1073,388,75
6420731,32,8312,1589,6952,722
6420736,22,277,121,180,86
6450014,32,346,128,295,117
6450075,33,619,158,5027,1081
6450121,28,303,104,3684,701
6450156,25,10232,2598,477,214
6450180,42,4200,1246,2106,527
6450273,23,183,70,175,54
6450309,18,225,47,192,74
6450382,27,491,119,4267,708
6450435,36,435,149,4237,932
6450603,34,13229,1977,1688,467
6450687,29,343,158,756,232
6450747,22,351,145,240,89
6480047,50,370,124,555,185
6480048,33,735,139,709,182
6480053,33,11464,1975,961,268
6480102,26,396,123,1887,479
6480154,31,8826,1576,285,93
6480181,23,5763,1335,3665,852
6480184,26,2612,647,1620,404
6480193,25,3837,920,2681,646
6480196,41,336,100,4812,845
6480209,29,4795,803,354,118
6480215,45,856,237,10133,1267
6480309,44,15242,2423,2169,381
6480348,30,2976,600,1389,396
6480376,30,4337,1125,316,131
6480403,31,10722,1330,731,211
6480411,34,316,105,245,112
6480446,41,445,190,370,188
6480523,29,358,123,2907,656
6480577,19,258,109,3715,599
6480626,24,2467,804,255,109
6480670,30,479,162,237,112
6480674,24,4244,624,636,204
6480678,33,1215,385,2534,708
6480687,24,25279,5561,2289,533
6480739,33,7773,1382,298,113
6480747,27,368,141,682,221
6520059,29,268,112,2133,437
6520274,32,286,108,237,96
6520324,34,481,164,382,150
6520332,43,7474,1440,330,107
6520338,39,9148,2030,696,188
6520341,28,2445,802,1084,281
6520382,26,3354,776,287,122
6520402,42,347,126,5238,878
6520427,36,4048,772,16058,2409
6520446,21,2886,851,1831,610
6520474,37,10857,1878,429,151
6520543,44,7780,1778,297,88
6520564,31,5510,1481,549,202
6520647,31,3499,742,4413,819
6520681,26,428,164,350,162
6520706,38,581,222,3860,753
6520743,38,6008,933,276,116
6520750,22,364,125,1669,552
6550019,29,338,156,1283,357
6550035,25,8285,2004,433,154
6550037,20,240,92,5447,991
6550040,47,227,103,226,88
6550088,38,11285,1966,395,155
6550095,33,232,76,7349,992
6550102,22,348,166,216,60
6550201,20,3628,830,2037,654
6550332,41,361,128,885,295
6550348,22,241,107,409,126
6550491,19,410,123,9258,1692
6550521,36,397,175,1764,507
6550608,30,645,154,6363,1089
6550717,28,277,151,3605,687
6550725,33,2082,605,261,116
6550739,31,392,124,3253,651
6550750,30,11304,2789,492,216
6550767,32,21022,4065,6461,1038
6560025,27,4345,896,888,269
6560040,36,781,185,2399,672
6560181,24,6660,892,607,206
6560193,30,291,114,3865,669
6560274,34,6575,1709,317,131
6560341,38,485,127,293,95
6560347,37,1266,338,683,253
6560386,26,611,231,7027,1598
6560402,35,9704,1925,373,160
6560465,34,584,160,282,110
6560482,29,10919,2357,445,133
6560484,29,682,234,1224,300
6560564,32,1373,288,6384,677
6560653,26,1385,297,898,272
6560674,32,297,118,2019,430
6560750,32,2137,700,1635,475
6580040,26,453,203,1270,326
6580091,30,386,190,1069,298
6580204,37,10939,2576,452,156
6580338,34,259,108,1166,300
6580373,27,7106,1909,1480,380
6580402,38,391,157,240,82
6580435,31,3741,991,29232,3577
6580474,39,4858,1148,3898,887
6580523,35,363,126,260,108
6580528,28,321,166,454,127
6580546,34,1148,282,16159,2230
6580639,28,212,79,458,102
6580743,19,1345,322,1644,405
6580747,27,10667,1935,319,129
6590020,37,13522,2433,2282,439
6590154,29,879,279,2831,566
6590228,37,324,104,6218,1018
6590309,35,6320,1233,347,177
6590403,32,249,102,209,83
6590437,38,1198,339,7682,1170
6590458,46,9714,1919,302,114
6590475,27,244,89,267,138
6590500,30,277,121,1572,406
6590608,29,17905,3281,4400,630
6590768,41,7864,1326,8093,1294
6620020,39,1344,272,13973,2217
6620075,32,2038,644,7358,1654
6620110,33,589,236,295,149
6620132,32,4111,769,304,148
6620161,25,499,197,259,169
6620300,31,7434,2138,7429,1367
6620390,24,5100,937,341,140
6620403,33,451,142,331,127
6620427,32,10288,1760,372,105
6620543,26,5742,1242,4525,744
6620600,35,357,137,223,89
6620670,27,509,127,2773,691
6650037,48,2674,772,2055,729
6650048,19,4293,659,315,121
6650059,29,395,116,2832,428
6650400,25,6996,1067,287,116
6650452,27,1137,305,756,185
6650477,29,390,146,1660,445
6650482,23,3360,485,272,84
6650484,34,3481,763,269,138
6650575,29,2550,431,218,79
6650593,34,4391,1105,2961,769
6650674,22,1746,559,208,68
6650678,38,8760,1977,509,207
6650717,42,234,84,4932,750
6650743,19,320,174,1104,361
6650747,26,7723,1376,428,155
6660132,28,413,205,3138,464
6660184,30,2339,577,1131,312
6660187,29,347,145,277,116
6660202,19,4051,826,231,57
6660315,35,5772,1044,238,89
6660348,29,231,86,6838,1015
6660368,34,2821,502,5884,741
6660392,27,241,77,214,85
6660563,23,2423,510,593,238
6660601,28,2343,624,4583,1094
6760019,31,267,73,201,92
6760053,27,2774,453,1133,258
6760079,28,298,97,1154,265
6760082,32,235,111,217,117
6760092,23,4355,944,1874,341
6760121,33,2198,548,820,253
6760202,30,4104,962,3527,577
6760273,38,975,249,5031,649
6760301,29,10399,2152,10250,1583
6760307,33,614,198,3383,999
6760348,28,258,99,213,81
6760370,28,448,158,1739,418
6760446,38,277,120,1197,309
6760494,27,8770,2033,332,108
6760519,38,1220,290,415,138
6760537,26,445,135,5495,778
6760541,31,270,126,288,145
6760603,25,3467,951,232,84
6760681,15,429,148,2312,677
6760730,37,609,186,343,166
6760768,37,6404,1082,5441,781
6770010,28,4340,1001,232,76
6770047,31,387,119,6874,1011
6770070,25,274,95,669,178
6770086,44,277,101,2210,437
6770168,38,4403,1182,314,143
6770215,30,268,110,2597,466
6770220,29,3840,661,1469,412
6770274,28,753,204,8269,1463
6770347,29,3898,744,659,230
6770348,33,2302,400,1611,384
6770364,33,6886,961,367,148
6770390,25,1452,407,3236,475
6770450,45,7242,1841,2462,598
6770504,30,1365,366,1405,359
6770546,24,1401,404,549,183
6770670,29,8278,1283,374,113
6770681,21,420,114,236,62
6840014,27,609,147,393,178
6840059,37,13886,2366,808,196
6840091,30,3473,962,280,137
6840102,31,281,106,216,94
6840148,27,307,147,271,141
6840187,27,3991,687,318,138
6840193,29,5213,958,814,301
6840274,28,3076,606,248,109
6840367,23,338,138,3325,473
6840372,34,3314,593,244,81
6840403,39,8169,1576,3690,689
6840598,27,243,97,510,239
6840605,26,307,113,757,243
6840608,26,281,71,1425,254
6840609,38,9564,2323,1944,364
6840615,26,3627,666,1202,243
6840709,24,505,159,1569,353
6840743,19,2229,327,297,132
6860072,33,316,121,4425,1005
6860228,22,1197,250,256,108
6860253,26,6693,1188,291,119
6860274,36,2982,861,1917,445
6860288,41,1298,348,3607,736
6860364,30,5122,1145,3295,877
6860370,23,6321,1447,297,90
6860373,30,7331,1404,1500,604
6860382,32,4087,694,5722,750
6860450,33,10660,2008,545,203
6860491,19,368,149,1110,420
6860538,34,8093,1154,310,145
6860678,33,4724,1064,255,111
6900068,21,7129,1504,251,110
6900086,28,4487,706,10502,1666
6900156,23,6348,1789,1671,400
6900201,29,3513,459,1363,329
6900341,32,5597,1143,2531,425
6900348,45,3026,875,5810,1128
6900376,31,8920,1891,334,101
6900463,37,459,113,1340,335
6900500,38,7614,1073,382,124
6900612,40,1653,422,8670,1134
6900682,25,2175,527,249,109
6940138,36,8685,1728,800,189
6940156,34,4375,967,27839,3292
6940192,34,510,131,1885,339
6940196,28,3282,594,1804,474
6940246,40,248,108,204,102
6940286,25,6327,1390,323,142
6940347,30,244,90,205,110
6940370,54,2709,816,1120,364
6940379,24,450,135,3775,940
6940403,33,14793,2822,16201,2342
6940408,44,2133,525,282,142
6940441,33,2843,505,1151,231
6940445,38,256,92,2339,634
6940474,36,4632,877,1049,390
6940577,28,3937,749,270,121
6940593,32,362,115,4986,843
6940753,44,634,184,4206,745
6960022,36,258,88,216,95
6960026,32,476,195,2520,546
6960072,36,2711,769,4773,1211
6960097,31,3780,668,3177,585
6960133,25,8714,1799,261,125
6960167,37,5223,879,1103,369
6960168,29,2970,718,283,155
6960180,34,5482,850,1641,320
6960187,25,5837,1185,269,97
6960196,34,10349,2004,266,85
6960280,25,2882,622,25591,3671
6960445,31,313,132,9991,1297
6960598,27,435,142,2204,517
6960615,22,5330,890,1674,385
6960685,34,10511,3106,488,184
6960731,34,359,134,11879,1583
6960747,39,7326,1258,3479,665
6960762,49,9547,2117,1463,532
6980026,25,392,127,229,90
6980072,37,631,166,2100,534
6980131,27,1016,267,550,236
6980253,34,492,169,3610,893
6980377,20,321,91,659,211
6980397,33,234,77,258,126
6980465,28,12270,2757,421,118
6980477,46,338,133,256,133
6980497,19,5286,1030,2053,523
6980546,39,10852,1967,1456,336
6980601,36,3618,1080,274,112
6980603,35,1149,223,15345,2522
6980609,24,7461,1646,330,130
6980692,18,1651,539,266,161
6980725,29,16994,2702,2082,537
7000020,36,720,239,269,123
7000088,22,13987,2891,4318,802
7000128,33,295,117,288,108
7000167,28,275,115,271,101
7000259,23,407,155,828,298
7000296,23,6996,1406,302,83
7000324,37,352,137,3035,760
7000343,34,2817,679,230,96
7000411,32,3303,955,615,207
7000474,23,12115,2542,724,284
7000494,34,9964,2356,308,109
7000500,31,343,140,2503,629
7000504,19,4928,581,1291,385
7000521,34,7670,1745,9506,1386
7000541,36,3857,914,254,91
7000543,29,2041,561,3504,521
7000671,29,5638,1331,248,99
7000709,19,248,89,250,117
7000725,26,292,108,4859,1029
7000730,31,1536,443,304,121
7040010,26,1105,394,643,295
7040019,30,995,303,894,269
7040092,31,8059,924,334,136
7040129,30,239,123,385,200
7040131,16,278,124,219,82
7040170,30,228,95,1087,220
7040220,24,448,202,5338,1145
7040239,43,402,162,6722,918
7040343,27,2903,769,280,131
7040390,28,4253,915,2598,532
7040538,32,2346,626,1570,480
7040630,22,3315,390,223,108
7040674,25,8981,1150,516,138
7040711,38,8269,1492,271,107
7040731,32,9927,1887,347,115
7040768,39,9427,2363,421,152
7050152,38,1347,284,291,102
7050184,16,363,104,1808,350
7050193,29,7320,1386,2297,423
7050241,34,5875,1231,7681,1025
7050300,37,386,136,12030,1925
7050301,25,424,125,4563,793
7050333,30,6942,1202,267,113
7050347,25,347,116,626,188
7050497,29,1704,448,7556,1462
7050537,35,436,123,6773,812
7050672,37,7264,1775,305,141
7050707,28,4296,773,3795,616
7050730,27,5271,993,7606,1544
7100020,32,4966,801,3815,589
7100138,29,1207,285,2235,561
7100286,39,258,100,213,98
7100288,40,10723,2346,339,138
7100307,35,270,104,1893,392
7100343,31,384,170,228,84
7100433,34,9753,1762,456,134
7100521,27,402,122,2636,625
7100546,33,3794,915,3424,657
7100554,31,6194,920,3088,479
7100564,25,2307,620,1466,334
7100609,38,7128,1286,4547,789
7100692,22,1191,304,1082,454
7100746,38,314,139,287,117
7150064,28,1032,223,547,156
7150075,32,553,181,2477,661
7150176,29,365,116,2233,456
7150259,28,2053,450,1201,319
7150274,24,319,127,214,85
7150296,38,1024,310,6629,1388
7150465,39,929,217,1728,287
7150600,34,4987,1046,310,125
7150601,24,1675,393,22204,2237
7150639,36,861,212,9511,1442
7150647,22,402,101,2201,599
7150670,40,304,122,5740,931
7160072,37,5175,1365,377,168
7160100,21,9131,2072,362,116
7160128,28,6686,1196,2260,456
7160246,33,388,142,273,99
7160301,33,294,116,8052,1340
7160309,41,230,110,2257,618
7160402,30,363,173,1004,319
7160431,35,6632,1088,5381,991
7160468,32,4990,1189,515,119
7160598,32,697,209,7087,1047
7160600,25,5078,1119,323,121
7160605,32,7173,1705,275,82
7160634,26,6737,1214,272,101
7160725,26,430,134,1900,739
7200059,25,289,123,1299,346
7200136,37,2049,404,1961,398
7200161,33,276,117,1051,302
7200209,34,3092,413,277,123
7200241,17,436,151,3102,913
7200400,31,1356,284,2768,593
7200553,16,4116,765,2110,296
7200608,17,1336,203,242,112
7210017,39,587,181,3157,691
7210022,25,279,126,852,248
7210121,31,340,110,700,322
7210128,30,362,111,1789,422
7210202,32,7949,1315,298,124
7210278,30,639,195,12920,1448
7210343,16,4427,1136,1448,377
7210382,20,3100,514,311,174
7210392,31,388,146,236,94
7210431,41,2730,528,258,111
7210553,37,2366,580,256,138
7210646,42,296,112,306,151
7320136,26,436,174,3080,580
7320138,28,1081,336,837,221
7320170,20,5293,1054,1452,326
7320204,36,511,179,2077,543
7320228,31,6882,1397,337,133
7320246,31,296,97,224,121
7320309,27,1318,366,5238,1009
7320398,29,1094,354,616,283
7320446,33,6162,1534,344,102
7320497,29,301,155,3998,631
7320519,28,2649,630,10563,1871
7320619,29,515,154,7687,821
7320743,29,495,196,5456,602
7330019,17,348,130,200,83
7330020,37,358,125,277,118
7330040,21,227,71,1622,516
7330091,26,358,178,274,92
7330142,24,2549,819,1025,272
7330181,27,407,147,3762,619
7330189,21,567,157,324,126
7330204,27,404,152,5128,651
7330241,27,946,216,4585,811
7330270,30,342,158,2089,540
7330280,38,4618,1147,268,110
7330288,24,3814,779,251,95
7330292,44,13544,2510,425,127
7330301,19,9526,2044,507,164
7330315,21,4091,425,378,168
7330332,36,459,164,6309,1040
7330445,21,303,158,2216,591
7330471,29,921,173,219,87
7330523,26,3119,742,279,92
7330577,34,356,136,2003,362
7330615,27,310,87,1166,200
7330619,24,3201,631,215,76
7330669,31,265,105,223,85
7330750,44,306,136,1393,355
7330762,29,284,131,384,191
7380044,31,456,104,2760,475
7380064,31,4611,1034,229,75
7380079,27,364,106,1362,280
7380086,36,298,96,2031,589
7380097,35,4048,870,2408,588
7380167,30,1017,317,3742,918
7380193,31,3114,984,275,121
7380309,26,291,90,211,96
7380324,30,717,190,4452,796
7380373,31,1064,264,3426,576
7380446,31,325,101,3405,679
7380484,33,11823,1808,2239,425
7380487,24,5884,676,1851,395
7380619,39,560,177,1495,403
7380731,36,1107,384,257,90
7400086,32,741,242,399,209
7400110,45,225,97,227,118
7400133,31,769,271,4814,784
7400161,24,10244,1595,306,116
7400239,27,4079,771,252,110
7400241,36,2936,698,263,101
7400273,45,556,166,5879,1091
7400300,26,274,89,9503,1006
7400315,38,7196,1522,300,123
7400373,29,535,180,1837,430
7400379,24,2393,770,201,98
7400408,28,358,154,1296,256
7400414,25,349,115,2418,756
7400450,45,371,122,11337,1602
7400487,18,3439,759,1895,453
7400524,30,7978,1467,317,114
7400544,37,366,132,310,111
7510037,15,444,156,400,191
7510048,33,9851,1789,468,126
7510093,13,950,225,254,110
7510136,19,4452,1161,265,88
7510192,35,294,121,5869,972
7510301,22,306,111,3172,665
7510309,31,2385,450,1926,484
7510367,31,3689,733,246,91
7510373,31,3418,742,286,112
7510377,21,4773,798,331,188
7510427,32,5032,1515,328,145
7510450,27,885,169,344,133
7510537,37,1682,420,274,123
7550056,31,364,131,844,296
7550113,24,285,99,669,165
7550139,32,4641,1033,2256,594
7550154,18,3389,634,260,104
7550162,35,3124,673,1756,463
7550291,38,12285,2983,356,118
7550301,17,280,128,763,212
7550347,40,4613,935,743,265
7550367,32,4404,955,252,127
7550437,21,3410,803,1725,445
7550494,25,288,72,2773,714
7550500,41,2987,447,3685,706
7550577,38,2181,575,233,91
7550670,31,317,126,4131,769
7550685,26,247,102,198,89
7560041,29,9530,1960,15351,1895
7560070,27,285,66,2558,708
7560095,25,4921,771,3598,529
7560121,29,1381,308,190,78
7560152,36,4800,764,687,225
7560154,18,6904,1641,2520,707
7560156,26,14864,2286,410,164
7560189,36,480,120,13387,1557
7560201,33,7170,1632,311,112
7560253,29,7457,1502,325,134
7560328,30,8016,1320,6566,1003
7560368,28,1554,319,1070,303
7560669,30,228,89,1032,240
7560730,27,4004,919,3613,821
7570020,37,408,139,2678,784
7570064,31,728,189,3792,683
7570152,28,1808,446,11643,1637
7570204,34,5634,1232,5098,1098
7570240,37,5064,981,275,117
7570379,35,6724,1042,249,90
7570403,22,5945,984,231,88
7570445,33,528,184,4466,747
7570521,37,252,104,250,122
7570615,31,581,133,7054,860
7570717,36,16011,2913,3374,492
7570739,27,6777,1130,307,138
7570762,32,411,93,928,294
7610020,37,8234,1300,322,117
7610082,37,5352,1092,304,160
7610131,38,8383,1790,3823,650
7610139,27,258,109,934,341
7610154,38,9242,1895,301,113
7610400,28,3985,636,2477,552
7610561,38,6582,1119,404,148
7610612,25,1580,305,726,238
7610711,37,228,100,267,88
7610736,26,365,184,3323,403
7650072,26,251,83,1086,238
7650091,36,459,165,4531,846
7650110,41,501,170,5897,756
7650181,28,6823,1386,366,196
7650286,24,4886,1151,247,103
7650341,23,3047,957,292,119
7650390,40,3408,961,10921,1871
7650465,35,8986,1811,373,136
7650630,26,4408,1013,268,127
7650670,31,4331,905,1374,375
7650681,34,495,138,3869,681
7650706,27,2208,384,1879,329
